Date,Hour,Price (Euro/MWh)
14/02/2023,18,181.48
14/02/2023,19,205.00
14/02/2023,20,204.99
14/02/2023,21,175.81
14/02/2023,22,163.61
14/02/2023,23,156.28
14/02/2023,24,145.00
15/02/2023,1,143.48
15/02/2023,2,135.80
15/02/2023,3,133.20
15/02/2023,4,132.60
15/02/2023,5,135.00
15/02/2023,6,146.40
15/02/2023,7,168.69
15/02/2023,8,185.00
15/02/2023,9,212.03
15/02/2023,10,171.98
15/02/2023,11,158.85
15/02/2023,12,152.04
15/02/2023,13,147.78
15/02/2023,14,148.72
15/02/2023,15,151.73
15/02/2023,16,159.96
15/02/2023,17,173.99
15/02/2023,18,198.58
15/02/2023,19,223.98
15/02/2023,20,214.00
15/02/2023,21,187.84
15/02/2023,22,171.11
15/02/2023,23,168.51
15/02/2023,24,159.50
16/02/2023,1,150.87
16/02/2023,2,148.30
16/02/2023,3,144.91
16/02/2023,4,141.90
16/02/2023,5,143.48
16/02/2023,6,150.46
16/02/2023,7,166.38
16/02/2023,8,196.66
16/02/2023,9,210.00
16/02/2023,10,173.73
16/02/2023,11,163.51
16/02/2023,12,158.33
16/02/2023,13,149.25
16/02/2023,14,148.10
16/02/2023,15,151.01
16/02/2023,16,157.60
16/02/2023,17,163.70
16/02/2023,18,174.69
16/02/2023,19,204.40
16/02/2023,20,192.30
16/02/2023,21,173.14
16/02/2023,22,165.09
16/02/2023,23,160.35
16/02/2023,24,151.22
17/02/2023,1,148.94
17/02/2023,2,138.50
17/02/2023,3,138.02
17/02/2023,4,136.39
17/02/2023,5,138.00
17/02/2023,6,145.18
17/02/2023,7,163.07
17/02/2023,8,198.18
17/02/2023,9,202.92
17/02/2023,10,169.97
17/02/2023,11,165.18
17/02/2023,12,161.70
17/02/2023,13,149.83
17/02/2023,14,150.76
17/02/2023,15,154.69
17/02/2023,16,160.30
17/02/2023,17,166.69
17/02/2023,18,196.21
17/02/2023,19,216.91
17/02/2023,20,211.63
17/02/2023,21,185.10
17/02/2023,22,165.40
17/02/2023,23,161.73
17/02/2023,24,153.87
18/02/2023,1,151.49
18/02/2023,2,150.76
18/02/2023,3,148.07
18/02/2023,4,141.84
18/02/2023,5,140.41
18/02/2023,6,141.84
18/02/2023,7,151.49
18/02/2023,8,154.91
18/02/2023,9,151.72
18/02/2023,10,147.20
18/02/2023,11,140.55
18/02/2023,12,119.60
18/02/2023,13,100.00
18/02/2023,14,84.17
18/02/2023,15,86.37
18/02/2023,16,110.09
18/02/2023,17,141.84
18/02/2023,18,151.44
18/02/2023,19,171.51
18/02/2023,20,185.00
18/02/2023,21,155.80
18/02/2023,22,151.57
18/02/2023,23,146.41
18/02/2023,24,131.95
19/02/2023,1,140.00
19/02/2023,2,130.20
19/02/2023,3,127.10
19/02/2023,4,124.10
19/02/2023,5,123.00
19/02/2023,6,118.50
19/02/2023,7,130.20
19/02/2023,8,135.30
19/02/2023,9,120.00
19/02/2023,10,119.04
19/02/2023,11,117.62
19/02/2023,12,115.16
19/02/2023,13,110.90
19/02/2023,14,107.00
19/02/2023,15,104.41
19/02/2023,16,108.43
19/02/2023,17,141.60
19/02/2023,18,153.20
19/02/2023,19,187.54
19/02/2023,20,200.00
19/02/2023,21,189.99
19/02/2023,22,180.13
19/02/2023,23,160.71
19/02/2023,24,150.76
20/02/2023,1,142.39
20/02/2023,2,141.90
20/02/2023,3,141.86
20/02/2023,4,141.24
20/02/2023,5,141.24
20/02/2023,6,142.85
20/02/2023,7,158.33
20/02/2023,8,177.71
20/02/2023,9,191.47
20/02/2023,10,182.58
20/02/2023,11,157.28
20/02/2023,12,152.40
20/02/2023,13,140.50
20/02/2023,14,137.56
20/02/2023,15,145.00
20/02/2023,16,150.50
20/02/2023,17,158.91
20/02/2023,18,176.93
20/02/2023,19,194.99
20/02/2023,20,204.99
20/02/2023,21,180.00
20/02/2023,22,175.84
20/02/2023,23,155.61
20/02/2023,24,148.22
21/02/2023,1,149.35
21/02/2023,2,145.51
21/02/2023,3,141.89
21/02/2023,4,137.98
21/02/2023,5,140.00
21/02/2023,6,146.95
21/02/2023,7,157.54
21/02/2023,8,175.00
21/02/2023,9,205.00
21/02/2023,10,177.34
21/02/2023,11,161.59
21/02/2023,12,157.15
21/02/2023,13,147.59
21/02/2023,14,145.41
21/02/2023,15,145.41
21/02/2023,16,151.22
21/02/2023,17,158.31
21/02/2023,18,175.50
21/02/2023,19,199.82
21/02/2023,20,214.22
21/02/2023,21,181.43
21/02/2023,22,168.30
21/02/2023,23,157.40
21/02/2023,24,151.50
22/02/2023,1,140.84
22/02/2023,2,133.50
22/02/2023,3,126.50
22/02/2023,4,128.40
22/02/2023,5,130.85
22/02/2023,6,140.27
22/02/2023,7,157.96
22/02/2023,8,192.30
22/02/2023,9,230.00
22/02/2023,10,189.63
22/02/2023,11,158.33
22/02/2023,12,154.84
22/02/2023,13,148.00
22/02/2023,14,144.46
22/02/2023,15,147.29
22/02/2023,16,154.84
22/02/2023,17,159.36
22/02/2023,18,171.04
22/02/2023,19,214.99
22/02/2023,20,230.00
22/02/2023,21,175.50
22/02/2023,22,169.99
22/02/2023,23,154.93
22/02/2023,24,150.10
23/02/2023,1,143.00
23/02/2023,2,136.44
23/02/2023,3,131.12
23/02/2023,4,127.94
23/02/2023,5,130.63
23/02/2023,6,137.00
23/02/2023,7,153.98
23/02/2023,8,170.00
23/02/2023,9,180.55
23/02/2023,10,174.48
23/02/2023,11,166.10
23/02/2023,12,164.86
23/02/2023,13,150.30
23/02/2023,14,146.48
23/02/2023,15,145.93
23/02/2023,16,149.07
23/02/2023,17,153.78
23/02/2023,18,160.33
23/02/2023,19,206.99
23/02/2023,20,212.12
23/02/2023,21,161.25
23/02/2023,22,159.98
23/02/2023,23,153.78
23/02/2023,24,147.23
24/02/2023,1,145.89
24/02/2023,2,144.19
24/02/2023,3,141.75
24/02/2023,4,134.00
24/02/2023,5,136.22
24/02/2023,6,143.59
24/02/2023,7,156.26
24/02/2023,8,230.00
24/02/2023,9,238.94
24/02/2023,10,199.80
24/02/2023,11,160.10
24/02/2023,12,160.61
24/02/2023,13,146.81
24/02/2023,14,142.85
24/02/2023,15,142.64
24/02/2023,16,145.60
24/02/2023,17,155.14
24/02/2023,18,157.75
24/02/2023,19,212.99
24/02/2023,20,211.00
24/02/2023,21,171.80
24/02/2023,22,160.75
24/02/2023,23,157.30
24/02/2023,24,153.10
25/02/2023,1,149.84
25/02/2023,2,145.30
25/02/2023,3,141.90
25/02/2023,4,131.80
25/02/2023,5,131.00
25/02/2023,6,130.86
25/02/2023,7,147.53
25/02/2023,8,150.43
25/02/2023,9,153.98
25/02/2023,10,157.50
25/02/2023,11,152.32
25/02/2023,12,146.96
25/02/2023,13,144.51
25/02/2023,14,129.99
25/02/2023,15,121.18
25/02/2023,16,117.93
25/02/2023,17,141.51
25/02/2023,18,150.67
25/02/2023,19,190.73
25/02/2023,20,204.99
25/02/2023,21,177.51
25/02/2023,22,151.73
25/02/2023,23,149.30
25/02/2023,24,145.44
26/02/2023,1,136.00
26/02/2023,2,130.00
26/02/2023,3,120.80
26/02/2023,4,110.65
26/02/2023,5,107.00
26/02/2023,6,106.80
26/02/2023,7,107.04
26/02/2023,8,109.23
26/02/2023,9,130.82
26/02/2023,10,144.23
26/02/2023,11,135.00
26/02/2023,12,130.82
26/02/2023,13,127.18
26/02/2023,14,70.57
26/02/2023,15,69.70
26/02/2023,16,84.73
26/02/2023,17,98.92
26/02/2023,18,138.82
26/02/2023,19,170.00
26/02/2023,20,200.07
26/02/2023,21,183.28
26/02/2023,22,154.66
26/02/2023,23,148.80
26/02/2023,24,144.03
27/02/2023,1,144.28
27/02/2023,2,135.60
27/02/2023,3,132.90
27/02/2023,4,133.87
27/02/2023,5,141.56
27/02/2023,6,146.51
27/02/2023,7,164.08
27/02/2023,8,186.66
27/02/2023,9,240.00
27/02/2023,10,240.00
27/02/2023,11,200.07
27/02/2023,12,163.74
27/02/2023,13,159.00
27/02/2023,14,159.00
27/02/2023,15,162.99
27/02/2023,16,170.99
27/02/2023,17,183.03
27/02/2023,18,194.67
27/02/2023,19,219.00
27/02/2023,20,218.35
27/02/2023,21,190.00
27/02/2023,22,164.95
27/02/2023,23,160.78
27/02/2023,24,154.33
28/02/2023,1,147.00
28/02/2023,2,141.15
28/02/2023,3,143.17
28/02/2023,4,138.23
28/02/2023,5,138.23
28/02/2023,6,143.82
28/02/2023,7,162.45
28/02/2023,8,177.94
28/02/2023,9,211.00
28/02/2023,10,210.88
28/02/2023,11,173.10
28/02/2023,12,161.21
28/02/2023,13,149.49
28/02/2023,14,147.53
28/02/2023,15,152.92
28/02/2023,16,156.67
28/02/2023,17,160.00
28/02/2023,18,173.13
28/02/2023,19,203.81
28/02/2023,20,195.80
28/02/2023,21,176.17
28/02/2023,22,165.01
28/02/2023,23,158.41
28/02/2023,24,152.09
01/03/2023,1,145.00
01/03/2023,2,140.00
01/03/2023,3,139.64
01/03/2023,4,135.80
01/03/2023,5,135.59
01/03/2023,6,144.32
01/03/2023,7,163.29
01/03/2023,8,195.22
01/03/2023,9,244.00
01/03/2023,10,222.30
01/03/2023,11,174.00
01/03/2023,12,161.95
01/03/2023,13,148.97
01/03/2023,14,150.32
01/03/2023,15,154.67
01/03/2023,16,158.46
01/03/2023,17,159.41
01/03/2023,18,167.94
01/03/2023,19,222.30
01/03/2023,20,225.00
01/03/2023,21,185.00
01/03/2023,22,169.00
01/03/2023,23,159.97
01/03/2023,24,152.01
02/03/2023,1,145.69
02/03/2023,2,142.49
02/03/2023,3,141.80
02/03/2023,4,140.00
02/03/2023,5,140.00
02/03/2023,6,144.52
02/03/2023,7,165.52
02/03/2023,8,186.41
02/03/2023,9,223.92
02/03/2023,10,208.00
02/03/2023,11,190.67
02/03/2023,12,164.99
02/03/2023,13,148.41
02/03/2023,14,146.44
02/03/2023,15,154.56
02/03/2023,16,150.39
02/03/2023,17,157.30
02/03/2023,18,170.29
02/03/2023,19,222.30
02/03/2023,20,229.28
02/03/2023,21,185.00
02/03/2023,22,166.82
02/03/2023,23,160.00
02/03/2023,24,153.69
03/03/2023,1,147.56
03/03/2023,2,145.79
03/03/2023,3,143.54
03/03/2023,4,143.11
03/03/2023,5,143.62
03/03/2023,6,146.37
03/03/2023,7,162.19
03/03/2023,8,187.03
03/03/2023,9,220.00
03/03/2023,10,200.74
03/03/2023,11,191.04
03/03/2023,12,158.04
03/03/2023,13,146.37
03/03/2023,14,143.80
03/03/2023,15,145.10
03/03/2023,16,149.99
03/03/2023,17,156.38
03/03/2023,18,164.12
03/03/2023,19,220.00
03/03/2023,20,221.10
03/03/2023,21,186.85
03/03/2023,22,163.00
03/03/2023,23,158.02
03/03/2023,24,155.76
04/03/2023,1,142.24
04/03/2023,2,139.50
04/03/2023,3,142.10
04/03/2023,4,137.52
04/03/2023,5,136.40
04/03/2023,6,136.00
04/03/2023,7,146.23
04/03/2023,8,146.90
04/03/2023,9,150.00
04/03/2023,10,151.99
04/03/2023,11,144.40
04/03/2023,12,134.48
04/03/2023,13,124.42
04/03/2023,14,115.00
04/03/2023,15,111.90
04/03/2023,16,117.30
04/03/2023,17,134.39
04/03/2023,18,143.52
04/03/2023,19,180.00
04/03/2023,20,202.97
04/03/2023,21,173.20
04/03/2023,22,160.61
04/03/2023,23,149.70
04/03/2023,24,147.00
05/03/2023,1,144.09
05/03/2023,2,142.00
05/03/2023,3,143.42
05/03/2023,4,142.47
05/03/2023,5,142.49
05/03/2023,6,143.03
05/03/2023,7,143.00
05/03/2023,8,141.14
05/03/2023,9,135.54
05/03/2023,10,137.26
05/03/2023,11,133.43
05/03/2023,12,132.89
05/03/2023,13,130.00
05/03/2023,14,123.26
05/03/2023,15,123.26
05/03/2023,16,131.93
05/03/2023,17,137.75
05/03/2023,18,145.14
05/03/2023,19,170.01
05/03/2023,20,194.77
05/03/2023,21,184.02
05/03/2023,22,167.64
05/03/2023,23,154.93
05/03/2023,24,144.09
06/03/2023,1,143.27
06/03/2023,2,142.50
06/03/2023,3,142.50
06/03/2023,4,135.97
06/03/2023,5,134.00
06/03/2023,6,138.70
06/03/2023,7,159.80
06/03/2023,8,185.00
06/03/2023,9,217.09
06/03/2023,10,201.54
06/03/2023,11,170.26
06/03/2023,12,160.84
06/03/2023,13,149.67
06/03/2023,14,144.76
06/03/2023,15,142.77
06/03/2023,16,147.16
06/03/2023,17,152.07
06/03/2023,18,160.91
06/03/2023,19,184.55
06/03/2023,20,201.69
06/03/2023,21,172.60
06/03/2023,22,156.50
06/03/2023,23,147.50
06/03/2023,24,140.14
07/03/2023,1,138.10
07/03/2023,2,133.00
07/03/2023,3,128.35
07/03/2023,4,124.29
07/03/2023,5,124.41
07/03/2023,6,132.72
07/03/2023,7,149.61
07/03/2023,8,186.99
07/03/2023,9,210.00
07/03/2023,10,193.19
07/03/2023,11,178.44
07/03/2023,12,159.65
07/03/2023,13,142.78
07/03/2023,14,140.92
07/03/2023,15,147.19
07/03/2023,16,143.33
07/03/2023,17,143.33
07/03/2023,18,150.96
07/03/2023,19,172.56
07/03/2023,20,232.47
07/03/2023,21,162.03
07/03/2023,22,145.78
07/03/2023,23,139.82
07/03/2023,24,132.50
08/03/2023,1,123.82
08/03/2023,2,120.45
08/03/2023,3,119.80
08/03/2023,4,111.00
08/03/2023,5,111.00
08/03/2023,6,118.23
08/03/2023,7,140.68
08/03/2023,8,158.53
08/03/2023,9,173.10
08/03/2023,10,162.98
08/03/2023,11,152.90
08/03/2023,12,144.22
08/03/2023,13,137.25
08/03/2023,14,135.93
08/03/2023,15,137.20
08/03/2023,16,140.94
08/03/2023,17,144.42
08/03/2023,18,153.00
08/03/2023,19,166.89
08/03/2023,20,176.01
08/03/2023,21,153.77
08/03/2023,22,139.78
08/03/2023,23,132.57
08/03/2023,24,122.35
09/03/2023,1,122.10
09/03/2023,2,112.00
09/03/2023,3,111.02
09/03/2023,4,109.38
09/03/2023,5,111.22
09/03/2023,6,122.81
09/03/2023,7,140.21
09/03/2023,8,152.77
09/03/2023,9,187.54
09/03/2023,10,192.83
09/03/2023,11,154.37
09/03/2023,12,139.50
09/03/2023,13,125.86
09/03/2023,14,121.80
09/03/2023,15,128.94
09/03/2023,16,139.50
09/03/2023,17,149.30
09/03/2023,18,159.95
09/03/2023,19,185.99
09/03/2023,20,206.01
09/03/2023,21,166.59
09/03/2023,22,140.21
09/03/2023,23,130.65
09/03/2023,24,122.10
10/03/2023,1,102.89
10/03/2023,2,100.68
10/03/2023,3,99.06
10/03/2023,4,98.84
10/03/2023,5,99.09
10/03/2023,6,112.92
10/03/2023,7,129.50
10/03/2023,8,139.79
10/03/2023,9,169.94
10/03/2023,10,167.40
10/03/2023,11,134.03
10/03/2023,12,129.86
10/03/2023,13,116.34
10/03/2023,14,112.64
10/03/2023,15,116.22
10/03/2023,16,128.46
10/03/2023,17,132.26
10/03/2023,18,135.92
10/03/2023,19,164.99
10/03/2023,20,188.71
10/03/2023,21,148.72
10/03/2023,22,128.98
10/03/2023,23,129.50
10/03/2023,24,129.50
11/03/2023,1,131.86
11/03/2023,2,127.40
11/03/2023,3,126.07
11/03/2023,4,119.50
11/03/2023,5,110.00
11/03/2023,6,114.64
11/03/2023,7,130.03
11/03/2023,8,130.94
11/03/2023,9,137.00
11/03/2023,10,133.60
11/03/2023,11,128.50
11/03/2023,12,115.26
11/03/2023,13,105.13
11/03/2023,14,88.22
11/03/2023,15,110.00
11/03/2023,16,94.12
11/03/2023,17,111.00
11/03/2023,18,131.86
11/03/2023,19,197.00
11/03/2023,20,215.00
11/03/2023,21,197.00
11/03/2023,22,168.78
11/03/2023,23,136.90
11/03/2023,24,130.17
12/03/2023,1,141.25
12/03/2023,2,135.00
12/03/2023,3,134.70
12/03/2023,4,130.01
12/03/2023,5,126.00
12/03/2023,6,129.00
12/03/2023,7,137.36
12/03/2023,8,113.55
12/03/2023,9,91.08
12/03/2023,10,93.80
12/03/2023,11,91.68
12/03/2023,12,87.51
12/03/2023,13,79.36
12/03/2023,14,68.83
12/03/2023,15,70.00
12/03/2023,16,74.90
12/03/2023,17,85.05
12/03/2023,18,138.49
12/03/2023,19,166.33
12/03/2023,20,203.00
12/03/2023,21,184.50
12/03/2023,22,178.49
12/03/2023,23,147.88
12/03/2023,24,140.00
13/03/2023,1,126.77
13/03/2023,2,108.70
13/03/2023,3,106.30
13/03/2023,4,126.00
13/03/2023,5,108.90
13/03/2023,6,132.98
13/03/2023,7,153.75
13/03/2023,8,154.95
13/03/2023,9,154.99
13/03/2023,10,151.82
13/03/2023,11,152.33
13/03/2023,12,149.99
13/03/2023,13,127.50
13/03/2023,14,130.16
13/03/2023,15,140.39
13/03/2023,16,143.09
13/03/2023,17,151.82
13/03/2023,18,155.90
13/03/2023,19,220.00
13/03/2023,20,234.99
13/03/2023,21,184.50
13/03/2023,22,154.80
13/03/2023,23,151.82
13/03/2023,24,143.32
14/03/2023,1,135.68
14/03/2023,2,113.54
14/03/2023,3,102.00
14/03/2023,4,99.50
14/03/2023,5,111.00
14/03/2023,6,130.00
14/03/2023,7,149.03
14/03/2023,8,149.03
14/03/2023,9,188.16
14/03/2023,10,171.64
14/03/2023,11,156.95
14/03/2023,12,151.44
14/03/2023,13,141.18
14/03/2023,14,141.06
14/03/2023,15,144.99
14/03/2023,16,147.99
14/03/2023,17,153.23
14/03/2023,18,153.23
14/03/2023,19,156.95
14/03/2023,20,200.41
14/03/2023,21,179.84
14/03/2023,22,157.77
14/03/2023,23,152.34
14/03/2023,24,143.96
15/03/2023,1,133.86
15/03/2023,2,124.69
15/03/2023,3,122.65
15/03/2023,4,120.51
15/03/2023,5,120.67
15/03/2023,6,139.69
15/03/2023,7,155.34
15/03/2023,8,173.02
15/03/2023,9,185.31
15/03/2023,10,166.39
15/03/2023,11,155.34
15/03/2023,12,144.63
15/03/2023,13,137.74
15/03/2023,14,137.28
15/03/2023,15,142.78
15/03/2023,16,144.63
15/03/2023,17,154.28
15/03/2023,18,158.43
15/03/2023,19,207.56
15/03/2023,20,215.00
15/03/2023,21,175.25
15/03/2023,22,154.28
15/03/2023,23,149.99
15/03/2023,24,144.03
16/03/2023,1,131.52
16/03/2023,2,129.64
16/03/2023,3,126.59
16/03/2023,4,126.10
16/03/2023,5,126.81
16/03/2023,6,130.31
16/03/2023,7,148.23
16/03/2023,8,168.02
16/03/2023,9,195.00
16/03/2023,10,151.24
16/03/2023,11,141.38
16/03/2023,12,136.27
16/03/2023,13,122.68
16/03/2023,14,125.48
16/03/2023,15,133.96
16/03/2023,16,133.95
16/03/2023,17,138.50
16/03/2023,18,146.64
16/03/2023,19,201.11
16/03/2023,20,218.00
16/03/2023,21,198.00
16/03/2023,22,142.83
16/03/2023,23,141.38
16/03/2023,24,135.09
17/03/2023,1,127.23
17/03/2023,2,121.60
17/03/2023,3,119.57
17/03/2023,4,118.20
17/03/2023,5,119.57
17/03/2023,6,127.10
17/03/2023,7,134.30
17/03/2023,8,140.69
17/03/2023,9,145.23
17/03/2023,10,130.75
17/03/2023,11,126.67
17/03/2023,12,120.08
17/03/2023,13,95.71
17/03/2023,14,96.10
17/03/2023,15,113.83
17/03/2023,16,129.66
17/03/2023,17,134.30
17/03/2023,18,159.58
17/03/2023,19,190.00
17/03/2023,20,203.75
17/03/2023,21,179.99
17/03/2023,22,145.23
17/03/2023,23,135.64
17/03/2023,24,130.65
18/03/2023,1,136.45
18/03/2023,2,134.00
18/03/2023,3,133.25
18/03/2023,4,133.74
18/03/2023,5,133.74
18/03/2023,6,133.74
18/03/2023,7,139.53
18/03/2023,8,140.00
18/03/2023,9,135.45
18/03/2023,10,131.48
18/03/2023,11,96.92
18/03/2023,12,91.10
18/03/2023,13,84.06
18/03/2023,14,80.42
18/03/2023,15,87.52
18/03/2023,16,92.08
18/03/2023,17,131.48
18/03/2023,18,139.53
18/03/2023,19,195.00
18/03/2023,20,213.78
18/03/2023,21,200.00
18/03/2023,22,175.69
18/03/2023,23,139.53
18/03/2023,24,135.64
19/03/2023,1,135.67
19/03/2023,2,131.39
19/03/2023,3,129.72
19/03/2023,4,120.00
19/03/2023,5,126.00
19/03/2023,6,128.50
19/03/2023,7,126.47
19/03/2023,8,112.60
19/03/2023,9,101.44
19/03/2023,10,102.26
19/03/2023,11,100.25
19/03/2023,12,99.06
19/03/2023,13,97.33
19/03/2023,14,94.04
19/03/2023,15,95.01
19/03/2023,16,98.67
19/03/2023,17,127.75
19/03/2023,18,133.00
19/03/2023,19,145.00
19/03/2023,20,180.24
19/03/2023,21,175.00
19/03/2023,22,144.73
19/03/2023,23,135.67
19/03/2023,24,130.00
20/03/2023,1,128.34
20/03/2023,2,117.51
20/03/2023,3,117.80
20/03/2023,4,120.00
20/03/2023,5,117.51
20/03/2023,6,128.50
20/03/2023,7,135.77
20/03/2023,8,148.43
20/03/2023,9,148.51
20/03/2023,10,138.99
20/03/2023,11,135.77
20/03/2023,12,133.12
20/03/2023,13,128.63
20/03/2023,14,128.64
20/03/2023,15,131.95
20/03/2023,16,135.77
20/03/2023,17,135.77
20/03/2023,18,140.78
20/03/2023,19,157.19
20/03/2023,20,192.00
20/03/2023,21,166.71
20/03/2023,22,141.40
20/03/2023,23,135.77
20/03/2023,24,132.87
21/03/2023,1,130.77
21/03/2023,2,129.53
21/03/2023,3,122.70
21/03/2023,4,122.70
21/03/2023,5,122.70
21/03/2023,6,130.77
21/03/2023,7,134.10
21/03/2023,8,147.23
21/03/2023,9,145.60
21/03/2023,10,132.42
21/03/2023,11,127.24
21/03/2023,12,124.31
21/03/2023,13,112.30
21/03/2023,14,112.19
21/03/2023,15,119.09
21/03/2023,16,126.43
21/03/2023,17,132.42
21/03/2023,18,138.72
21/03/2023,19,148.27
21/03/2023,20,190.00
21/03/2023,21,160.00
21/03/2023,22,139.17
21/03/2023,23,134.02
21/03/2023,24,130.77
22/03/2023,1,127.00
22/03/2023,2,123.63
22/03/2023,3,120.00
22/03/2023,4,114.20
22/03/2023,5,116.00
22/03/2023,6,126.12
22/03/2023,7,133.50
22/03/2023,8,138.34
22/03/2023,9,135.00
22/03/2023,10,129.47
22/03/2023,11,121.65
22/03/2023,12,116.00
22/03/2023,13,105.50
22/03/2023,14,112.00
22/03/2023,15,116.00
22/03/2023,16,124.08
22/03/2023,17,132.11
22/03/2023,18,144.16
22/03/2023,19,165.99
22/03/2023,20,195.00
22/03/2023,21,187.00
22/03/2023,22,144.70
22/03/2023,23,132.76
22/03/2023,24,127.68
23/03/2023,1,128.69
23/03/2023,2,120.00
23/03/2023,3,114.27
23/03/2023,4,111.36
23/03/2023,5,116.61
23/03/2023,6,128.35
23/03/2023,7,135.26
23/03/2023,8,161.13
23/03/2023,9,183.69
23/03/2023,10,177.48
23/03/2023,11,134.09
23/03/2023,12,129.81
23/03/2023,13,108.60
23/03/2023,14,104.40
23/03/2023,15,118.12
23/03/2023,16,131.41
23/03/2023,17,139.86
23/03/2023,18,174.16
23/03/2023,19,195.00
23/03/2023,20,209.59
23/03/2023,21,195.00
23/03/2023,22,159.31
23/03/2023,23,134.29
23/03/2023,24,129.49
24/03/2023,1,128.13
24/03/2023,2,123.60
24/03/2023,3,119.40
24/03/2023,4,115.00
24/03/2023,5,119.40
24/03/2023,6,130.47
24/03/2023,7,135.87
24/03/2023,8,140.00
24/03/2023,9,138.58
24/03/2023,10,131.91
24/03/2023,11,124.24
24/03/2023,12,117.87
24/03/2023,13,95.00
24/03/2023,14,100.00
24/03/2023,15,116.48
24/03/2023,16,125.57
24/03/2023,17,135.34
24/03/2023,18,147.56
24/03/2023,19,162.30
24/03/2023,20,190.00
24/03/2023,21,166.00
24/03/2023,22,138.58
24/03/2023,23,135.00
24/03/2023,24,126.62
25/03/2023,1,133.53
25/03/2023,2,130.00
25/03/2023,3,120.08
25/03/2023,4,116.09
25/03/2023,5,115.95
25/03/2023,6,129.29
25/03/2023,7,129.29
25/03/2023,8,131.87
25/03/2023,9,130.00
25/03/2023,10,92.20
25/03/2023,11,40.00
25/03/2023,12,20.00
25/03/2023,13,15.00
25/03/2023,14,3.09
25/03/2023,15,4.38
25/03/2023,16,4.90
25/03/2023,17,51.00
25/03/2023,18,130.93
25/03/2023,19,151.09
25/03/2023,20,197.00
25/03/2023,21,182.31
25/03/2023,22,149.94
25/03/2023,23,133.01
25/03/2023,24,130.93
26/03/2023,1,132.10
26/03/2023,2,126.88
26/03/2023,3,125.86
26/03/2023,4,116.00
26/03/2023,5,124.71
26/03/2023,6,127.13
26/03/2023,7,128.72
26/03/2023,8,128.00
26/03/2023,9,102.25
26/03/2023,10,79.51
26/03/2023,11,68.08
26/03/2023,12,40.00
26/03/2023,13,43.77
26/03/2023,14,50.62
26/03/2023,15,46.06
26/03/2023,16,48.35
26/03/2023,17,100.00
26/03/2023,18,133.95
26/03/2023,19,194.77
26/03/2023,20,195.93
26/03/2023,21,179.10
26/03/2023,22,145.00
26/03/2023,23,131.00
27/03/2023,1,96.00
27/03/2023,2,94.15
27/03/2023,3,87.48
27/03/2023,4,83.99
27/03/2023,5,84.90
27/03/2023,6,120.78
27/03/2023,7,142.46
27/03/2023,8,200.00
27/03/2023,9,230.00
27/03/2023,10,230.00
27/03/2023,11,195.00
27/03/2023,12,145.16
27/03/2023,13,128.46
27/03/2023,14,128.51
27/03/2023,15,132.93
27/03/2023,16,142.46
27/03/2023,17,145.55
27/03/2023,18,142.46
27/03/2023,19,175.85
27/03/2023,20,210.00
27/03/2023,21,187.60
27/03/2023,22,163.68
27/03/2023,23,142.46
27/03/2023,24,132.05
28/03/2023,1,131.77
28/03/2023,2,120.00
28/03/2023,3,114.80
28/03/2023,4,110.93
28/03/2023,5,105.16
28/03/2023,6,114.48
28/03/2023,7,132.80
28/03/2023,8,160.00
28/03/2023,9,175.08
28/03/2023,10,145.42
28/03/2023,11,132.57
28/03/2023,12,120.08
28/03/2023,13,103.57
28/03/2023,14,96.95
28/03/2023,15,102.80
28/03/2023,16,118.27
28/03/2023,17,125.73
28/03/2023,18,132.78
28/03/2023,19,146.80
28/03/2023,20,184.42
28/03/2023,21,178.58
28/03/2023,22,158.72
28/03/2023,23,137.92
28/03/2023,24,132.13
29/03/2023,1,130.50
29/03/2023,2,125.00
29/03/2023,3,125.00
29/03/2023,4,125.00
29/03/2023,5,125.00
29/03/2023,6,126.00
29/03/2023,7,144.00
29/03/2023,8,190.00
29/03/2023,9,195.00
29/03/2023,10,167.49
29/03/2023,11,132.97
29/03/2023,12,129.98
29/03/2023,13,111.10
29/03/2023,14,108.50
29/03/2023,15,119.14
29/03/2023,16,122.08
29/03/2023,17,129.07
29/03/2023,18,133.99
29/03/2023,19,146.94
29/03/2023,20,186.64
29/03/2023,21,174.99
29/03/2023,22,165.01
29/03/2023,23,132.27
29/03/2023,24,128.51
30/03/2023,1,129.00
30/03/2023,2,118.64
30/03/2023,3,112.16
30/03/2023,4,115.64
30/03/2023,5,121.44
30/03/2023,6,133.39
30/03/2023,7,154.58
30/03/2023,8,195.00
30/03/2023,9,220.01
30/03/2023,10,235.10
30/03/2023,11,195.00
30/03/2023,12,144.20
30/03/2023,13,128.00
30/03/2023,14,130.00
30/03/2023,15,132.66
30/03/2023,16,134.83
30/03/2023,17,135.09
30/03/2023,18,143.15
30/03/2023,19,198.04
30/03/2023,20,245.00
30/03/2023,21,215.00
30/03/2023,22,173.12
30/03/2023,23,135.09
30/03/2023,24,133.05
31/03/2023,1,109.00
31/03/2023,2,92.00
31/03/2023,3,93.00
31/03/2023,4,89.00
31/03/2023,5,95.00
31/03/2023,6,113.39
31/03/2023,7,135.85
31/03/2023,8,154.99
31/03/2023,9,190.00
31/03/2023,10,173.12
31/03/2023,11,143.15
31/03/2023,12,132.32
31/03/2023,13,128.15
