Date,Hour,Price (Euro/MWh)
02/04/2022,5,262.80
02/04/2022,6,276.22
02/04/2022,7,287.90
02/04/2022,8,313.00
02/04/2022,9,323.98
02/04/2022,10,333.99
02/04/2022,11,333.41
02/04/2022,12,318.20
02/04/2022,13,315.60
02/04/2022,14,296.00
02/04/2022,15,289.51
02/04/2022,16,271.08
02/04/2022,17,263.21
02/04/2022,18,280.08
02/04/2022,19,310.62
02/04/2022,20,335.10
02/04/2022,21,350.00
02/04/2022,22,332.30
02/04/2022,23,324.10
02/04/2022,24,313.55
03/04/2022,1,296.01
03/04/2022,2,283.71
03/04/2022,3,280.55
03/04/2022,4,275.40
03/04/2022,5,257.01
03/04/2022,6,258.73
03/04/2022,7,270.60
03/04/2022,8,275.00
03/04/2022,9,277.34
03/04/2022,10,252.01
03/04/2022,11,237.23
03/04/2022,12,239.07
03/04/2022,13,240.94
03/04/2022,14,231.83
03/04/2022,15,224.38
03/04/2022,16,217.84
03/04/2022,17,228.73
03/04/2022,18,252.55
03/04/2022,19,308.90
03/04/2022,20,367.93
03/04/2022,21,435.00
03/04/2022,22,425.76
03/04/2022,23,354.70
03/04/2022,24,325.87
04/04/2022,1,329.09
04/04/2022,2,310.00
04/04/2022,3,307.64
04/04/2022,4,307.64
04/04/2022,5,307.64
04/04/2022,6,335.60
04/04/2022,7,410.13
04/04/2022,8,450.00
04/04/2022,9,470.00
04/04/2022,10,470.00
04/04/2022,11,408.01
04/04/2022,12,354.15
04/04/2022,13,326.48
04/04/2022,14,308.95
04/04/2022,15,297.31
04/04/2022,16,298.31
04/04/2022,17,309.76
04/04/2022,18,303.31
04/04/2022,19,319.63
04/04/2022,20,372.01
04/04/2022,21,378.90
04/04/2022,22,345.27
04/04/2022,23,341.10
04/04/2022,24,313.03
05/04/2022,1,292.50
05/04/2022,2,271.64
05/04/2022,3,270.00
05/04/2022,4,265.00
05/04/2022,5,264.25
05/04/2022,6,273.31
05/04/2022,7,316.11
05/04/2022,8,372.27
05/04/2022,9,448.90
05/04/2022,10,414.14
05/04/2022,11,336.00
05/04/2022,12,316.05
05/04/2022,13,270.31
05/04/2022,14,270.31
05/04/2022,15,275.88
05/04/2022,16,275.88
05/04/2022,17,275.88
05/04/2022,18,274.27
05/04/2022,19,285.40
05/04/2022,20,328.90
05/04/2022,21,360.00
05/04/2022,22,300.69
05/04/2022,23,291.22
05/04/2022,24,280.50
06/04/2022,1,278.11
06/04/2022,2,265.00
06/04/2022,3,259.50
06/04/2022,4,252.00
06/04/2022,5,254.50
06/04/2022,6,265.27
06/04/2022,7,290.92
06/04/2022,8,350.00
06/04/2022,9,395.15
06/04/2022,10,340.00
06/04/2022,11,316.62
06/04/2022,12,298.75
06/04/2022,13,278.76
06/04/2022,14,271.50
06/04/2022,15,265.15
06/04/2022,16,253.75
06/04/2022,17,255.44
06/04/2022,18,258.72
06/04/2022,19,268.72
06/04/2022,20,291.25
06/04/2022,21,335.00
06/04/2022,22,277.10
06/04/2022,23,262.38
06/04/2022,24,249.59
07/04/2022,1,249.24
07/04/2022,2,221.93
07/04/2022,3,218.50
07/04/2022,4,218.09
07/04/2022,5,218.50
07/04/2022,6,224.94
07/04/2022,7,259.04
07/04/2022,8,271.00
07/04/2022,9,304.60
07/04/2022,10,268.30
07/04/2022,11,254.80
07/04/2022,12,242.49
07/04/2022,13,230.13
07/04/2022,14,229.42
07/04/2022,15,231.50
07/04/2022,16,229.14
07/04/2022,17,233.73
07/04/2022,18,229.58
07/04/2022,19,236.10
07/04/2022,20,277.50
07/04/2022,21,277.50
07/04/2022,22,266.75
07/04/2022,23,249.99
07/04/2022,24,228.38
08/04/2022,1,220.75
08/04/2022,2,214.51
08/04/2022,3,214.51
08/04/2022,4,213.07
08/04/2022,5,214.71
08/04/2022,6,216.30
08/04/2022,7,330.00
08/04/2022,8,330.00
08/04/2022,9,340.00
08/04/2022,10,333.20
08/04/2022,11,340.00
08/04/2022,12,330.00
08/04/2022,13,284.68
08/04/2022,14,268.34
08/04/2022,15,236.80
08/04/2022,16,230.36
08/04/2022,17,249.55
08/04/2022,18,265.89
08/04/2022,19,316.00
08/04/2022,20,332.00
08/04/2022,21,346.27
08/04/2022,22,330.00
08/04/2022,23,330.00
08/04/2022,24,271.00
09/04/2022,1,244.12
09/04/2022,2,235.70
09/04/2022,3,236.91
09/04/2022,4,232.00
09/04/2022,5,233.35
09/04/2022,6,236.91
09/04/2022,7,237.36
09/04/2022,8,250.77
09/04/2022,9,258.14
09/04/2022,10,263.00
09/04/2022,11,240.00
09/04/2022,12,232.25
09/04/2022,13,224.53
09/04/2022,14,196.03
09/04/2022,15,187.60
09/04/2022,16,186.40
09/04/2022,17,184.67
09/04/2022,18,217.10
09/04/2022,19,238.04
09/04/2022,20,280.00
09/04/2022,21,301.71
09/04/2022,22,294.88
09/04/2022,23,271.89
09/04/2022,24,268.31
10/04/2022,1,273.10
10/04/2022,2,266.30
10/04/2022,3,270.93
10/04/2022,4,256.79
10/04/2022,5,246.89
10/04/2022,6,239.91
10/04/2022,7,250.41
10/04/2022,8,249.53
10/04/2022,9,238.00
10/04/2022,10,228.30
10/04/2022,11,226.00
10/04/2022,12,217.43
10/04/2022,13,220.00
10/04/2022,14,139.99
10/04/2022,15,75.09
10/04/2022,16,38.87
10/04/2022,17,89.72
10/04/2022,18,145.24
10/04/2022,19,219.70
10/04/2022,20,257.10
10/04/2022,21,283.12
10/04/2022,22,260.00
10/04/2022,23,245.57
10/04/2022,24,224.30
11/04/2022,1,233.45
11/04/2022,2,218.67
11/04/2022,3,214.97
11/04/2022,4,200.92
11/04/2022,5,211.30
11/04/2022,6,227.13
11/04/2022,7,264.91
11/04/2022,8,299.93
11/04/2022,9,285.03
11/04/2022,10,255.00
11/04/2022,11,228.27
11/04/2022,12,221.51
11/04/2022,13,196.10
11/04/2022,14,183.69
11/04/2022,15,199.00
11/04/2022,16,210.54
11/04/2022,17,227.13
11/04/2022,18,235.01
11/04/2022,19,263.32
11/04/2022,20,296.99
11/04/2022,21,290.37
11/04/2022,22,267.81
11/04/2022,23,247.99
11/04/2022,24,237.69
12/04/2022,1,238.07
12/04/2022,2,229.43
12/04/2022,3,228.27
12/04/2022,4,229.43
12/04/2022,5,230.06
12/04/2022,6,238.07
12/04/2022,7,290.00
12/04/2022,8,311.00
12/04/2022,9,311.00
12/04/2022,10,276.32
12/04/2022,11,266.13
12/04/2022,12,249.53
12/04/2022,13,246.20
12/04/2022,14,242.85
12/04/2022,15,244.81
12/04/2022,16,241.58
12/04/2022,17,240.24
12/04/2022,18,250.00
12/04/2022,19,282.32
12/04/2022,20,349.19
12/04/2022,21,375.00
12/04/2022,22,330.00
12/04/2022,23,282.32
12/04/2022,24,260.00
13/04/2022,1,242.75
13/04/2022,2,229.77
13/04/2022,3,227.25
13/04/2022,4,224.00
13/04/2022,5,223.37
13/04/2022,6,231.56
13/04/2022,7,258.20
13/04/2022,8,278.70
13/04/2022,9,286.18
13/04/2022,10,263.14
13/04/2022,11,242.75
13/04/2022,12,234.99
13/04/2022,13,227.67
13/04/2022,14,208.00
13/04/2022,15,211.00
13/04/2022,16,221.51
13/04/2022,17,231.18
13/04/2022,18,241.25
13/04/2022,19,266.20
13/04/2022,20,298.95
13/04/2022,21,301.63
13/04/2022,22,269.03
13/04/2022,23,250.00
13/04/2022,24,235.70
14/04/2022,1,234.03
14/04/2022,2,228.00
14/04/2022,3,226.79
14/04/2022,4,226.79
14/04/2022,5,227.58
14/04/2022,6,233.60
14/04/2022,7,254.00
14/04/2022,8,290.00
14/04/2022,9,291.00
14/04/2022,10,260.50
14/04/2022,11,237.31
14/04/2022,12,225.72
14/04/2022,13,202.76
14/04/2022,14,195.19
14/04/2022,15,193.64
14/04/2022,16,216.99
14/04/2022,17,227.58
14/04/2022,18,242.00
14/04/2022,19,257.00
14/04/2022,20,299.00
14/04/2022,21,321.00
14/04/2022,22,265.46
14/04/2022,23,253.68
14/04/2022,24,238.98
15/04/2022,1,237.07
15/04/2022,2,235.37
15/04/2022,3,234.45
15/04/2022,4,219.42
15/04/2022,5,230.00
15/04/2022,6,235.37
15/04/2022,7,249.28
15/04/2022,8,288.73
15/04/2022,9,300.00
15/04/2022,10,261.07
15/04/2022,11,235.16
15/04/2022,12,225.01
15/04/2022,13,199.91
15/04/2022,14,194.59
15/04/2022,15,203.65
15/04/2022,16,209.46
15/04/2022,17,232.00
15/04/2022,18,237.07
15/04/2022,19,253.01
15/04/2022,20,311.00
15/04/2022,21,313.00
15/04/2022,22,309.99
15/04/2022,23,251.68
15/04/2022,24,237.34
16/04/2022,1,230.17
16/04/2022,2,230.17
16/04/2022,3,230.17
16/04/2022,4,227.43
16/04/2022,5,226.36
16/04/2022,6,228.92
16/04/2022,7,230.17
16/04/2022,8,232.04
16/04/2022,9,230.17
16/04/2022,10,230.17
16/04/2022,11,207.20
16/04/2022,12,150.00
16/04/2022,13,99.99
16/04/2022,14,89.99
16/04/2022,15,42.97
16/04/2022,16,89.99
16/04/2022,17,165.00
16/04/2022,18,197.16
16/04/2022,19,210.00
16/04/2022,20,235.01
16/04/2022,21,240.00
16/04/2022,22,218.90
16/04/2022,23,215.48
16/04/2022,24,201.87
17/04/2022,1,214.10
17/04/2022,2,196.20
17/04/2022,3,201.86
17/04/2022,4,196.30
17/04/2022,5,190.08
17/04/2022,6,191.41
17/04/2022,7,191.40
17/04/2022,8,191.40
17/04/2022,9,139.52
17/04/2022,10,187.14
17/04/2022,11,165.40
17/04/2022,12,183.00
17/04/2022,13,183.00
17/04/2022,14,30.00
17/04/2022,15,10.00
17/04/2022,16,30.00
17/04/2022,17,109.24
17/04/2022,18,191.40
17/04/2022,19,215.48
17/04/2022,20,234.33
17/04/2022,21,237.92
17/04/2022,22,234.33
17/04/2022,23,222.19
17/04/2022,24,190.08
18/04/2022,1,199.57
18/04/2022,2,201.19
18/04/2022,3,200.80
18/04/2022,4,190.00
18/04/2022,5,183.98
18/04/2022,6,201.81
18/04/2022,7,213.68
18/04/2022,8,213.69
18/04/2022,9,199.86
18/04/2022,10,183.00
18/04/2022,11,177.00
18/04/2022,12,183.00
18/04/2022,13,150.00
18/04/2022,14,61.53
18/04/2022,15,45.00
18/04/2022,16,60.58
18/04/2022,17,128.08
18/04/2022,18,196.25
18/04/2022,19,229.68
18/04/2022,20,251.05
18/04/2022,21,255.10
18/04/2022,22,258.18
18/04/2022,23,246.57
18/04/2022,24,225.68
19/04/2022,1,221.60
19/04/2022,2,194.49
19/04/2022,3,191.15
19/04/2022,4,190.95
19/04/2022,5,197.59
19/04/2022,6,226.18
19/04/2022,7,261.68
19/04/2022,8,291.43
19/04/2022,9,295.43
19/04/2022,10,255.71
19/04/2022,11,244.87
19/04/2022,12,228.64
19/04/2022,13,221.60
19/04/2022,14,211.33
19/04/2022,15,214.93
19/04/2022,16,214.64
19/04/2022,17,222.71
19/04/2022,18,231.88
19/04/2022,19,244.87
19/04/2022,20,264.90
19/04/2022,21,267.88
19/04/2022,22,254.74
19/04/2022,23,235.69
19/04/2022,24,225.95
20/04/2022,1,200.70
20/04/2022,2,189.84
20/04/2022,3,183.10
20/04/2022,4,183.28
20/04/2022,5,183.38
20/04/2022,6,200.92
20/04/2022,7,232.80
20/04/2022,8,249.92
20/04/2022,9,259.50
20/04/2022,10,301.48
20/04/2022,11,263.53
20/04/2022,12,250.75
20/04/2022,13,236.05
20/04/2022,14,233.59
20/04/2022,15,236.06
20/04/2022,16,237.19
20/04/2022,17,238.79
20/04/2022,18,245.86
20/04/2022,19,253.43
20/04/2022,20,290.43
20/04/2022,21,317.65
20/04/2022,22,260.10
20/04/2022,23,241.47
20/04/2022,24,233.59
21/04/2022,1,234.36
21/04/2022,2,219.00
21/04/2022,3,217.98
21/04/2022,4,217.98
21/04/2022,5,217.98
21/04/2022,6,225.58
21/04/2022,7,241.83
21/04/2022,8,269.49
21/04/2022,9,305.00
21/04/2022,10,299.00
21/04/2022,11,281.07
21/04/2022,12,251.56
21/04/2022,13,241.47
21/04/2022,14,238.29
21/04/2022,15,245.99
21/04/2022,16,246.49
21/04/2022,17,246.67
21/04/2022,18,238.46
21/04/2022,19,239.99
21/04/2022,20,252.93
21/04/2022,21,252.93
21/04/2022,22,239.99
21/04/2022,23,236.13
21/04/2022,24,219.00
22/04/2022,1,217.65
22/04/2022,2,206.27
22/04/2022,3,199.20
22/04/2022,4,199.02
22/04/2022,5,203.22
22/04/2022,6,212.21
22/04/2022,7,232.09
22/04/2022,8,245.69
22/04/2022,9,245.69
22/04/2022,10,241.47
22/04/2022,11,238.29
22/04/2022,12,237.19
22/04/2022,13,222.25
22/04/2022,14,218.75
22/04/2022,15,225.65
22/04/2022,16,232.09
22/04/2022,17,235.33
22/04/2022,18,236.01
22/04/2022,19,241.30
22/04/2022,20,273.18
22/04/2022,21,295.00
22/04/2022,22,249.78
22/04/2022,23,238.29
22/04/2022,24,232.13
23/04/2022,1,248.80
23/04/2022,2,251.65
23/04/2022,3,248.80
23/04/2022,4,248.16
23/04/2022,5,248.80
23/04/2022,6,253.36
23/04/2022,7,270.85
23/04/2022,8,295.00
23/04/2022,9,305.00
23/04/2022,10,270.85
23/04/2022,11,247.89
23/04/2022,12,214.60
23/04/2022,13,216.83
23/04/2022,14,210.08
23/04/2022,15,209.64
23/04/2022,16,212.54
23/04/2022,17,222.52
23/04/2022,18,248.80
23/04/2022,19,295.00
23/04/2022,20,320.00
23/04/2022,21,320.00
23/04/2022,22,310.00
23/04/2022,23,283.56
23/04/2022,24,248.80
24/04/2022,1,234.49
24/04/2022,2,230.00
24/04/2022,3,226.48
24/04/2022,4,222.27
24/04/2022,5,219.76
24/04/2022,6,222.85
24/04/2022,7,215.27
24/04/2022,8,212.19
24/04/2022,9,209.00
24/04/2022,10,207.30
24/04/2022,11,207.02
24/04/2022,12,209.00
24/04/2022,13,204.86
24/04/2022,14,185.94
24/04/2022,15,173.30
24/04/2022,16,136.49
24/04/2022,17,130.70
24/04/2022,18,200.76
24/04/2022,19,228.02
24/04/2022,20,234.49
24/04/2022,21,260.65
24/04/2022,22,265.99
24/04/2022,23,243.63
24/04/2022,24,245.62
25/04/2022,1,308.00
25/04/2022,2,277.26
25/04/2022,3,272.47
25/04/2022,4,272.47
25/04/2022,5,272.47
25/04/2022,6,285.00
25/04/2022,7,277.26
25/04/2022,8,285.00
25/04/2022,9,272.47
25/04/2022,10,249.06
25/04/2022,11,232.59
25/04/2022,12,227.97
25/04/2022,13,211.00
25/04/2022,14,200.00
25/04/2022,15,194.90
25/04/2022,16,191.99
25/04/2022,17,201.73
25/04/2022,18,240.55
25/04/2022,19,275.11
25/04/2022,20,308.00
25/04/2022,21,320.00
25/04/2022,22,320.00
25/04/2022,23,314.00
25/04/2022,24,305.00
26/04/2022,1,237.76
26/04/2022,2,231.13
26/04/2022,3,222.62
26/04/2022,4,219.00
26/04/2022,5,222.62
26/04/2022,6,237.84
26/04/2022,7,266.06
26/04/2022,8,282.27
26/04/2022,9,288.60
26/04/2022,10,265.40
26/04/2022,11,252.30
26/04/2022,12,247.68
26/04/2022,13,242.21
26/04/2022,14,234.97
26/04/2022,15,234.97
26/04/2022,16,238.85
26/04/2022,17,241.00
26/04/2022,18,245.82
26/04/2022,19,260.63
26/04/2022,20,281.00
26/04/2022,21,310.00
26/04/2022,22,277.26
26/04/2022,23,260.63
26/04/2022,24,245.51
27/04/2022,1,228.61
27/04/2022,2,225.00
27/04/2022,3,220.72
27/04/2022,4,220.34
27/04/2022,5,220.72
27/04/2022,6,228.61
27/04/2022,7,244.20
27/04/2022,8,276.57
27/04/2022,9,283.78
27/04/2022,10,255.15
27/04/2022,11,235.38
27/04/2022,12,224.76
27/04/2022,13,212.80
27/04/2022,14,210.58
27/04/2022,15,216.31
27/04/2022,16,224.76
27/04/2022,17,228.97
27/04/2022,18,228.61
27/04/2022,19,246.50
27/04/2022,20,273.27
27/04/2022,21,298.13
27/04/2022,22,272.78
27/04/2022,23,243.00
27/04/2022,24,228.97
28/04/2022,1,250.22
28/04/2022,2,228.10
28/04/2022,3,221.29
28/04/2022,4,216.00
28/04/2022,5,215.85
28/04/2022,6,221.29
28/04/2022,7,260.63
28/04/2022,8,283.37
28/04/2022,9,279.29
28/04/2022,10,264.67
28/04/2022,11,247.50
28/04/2022,12,241.67
28/04/2022,13,208.00
28/04/2022,14,200.09
28/04/2022,15,209.30
28/04/2022,16,220.00
28/04/2022,17,230.00
28/04/2022,18,249.99
28/04/2022,19,259.46
28/04/2022,20,279.09
28/04/2022,21,284.91
28/04/2022,22,268.91
28/04/2022,23,257.42
28/04/2022,24,246.67
29/04/2022,1,231.21
29/04/2022,2,231.45
29/04/2022,3,214.96
29/04/2022,4,214.96
29/04/2022,5,214.96
29/04/2022,6,239.86
29/04/2022,7,255.77
29/04/2022,8,280.06
29/04/2022,9,300.00
29/04/2022,10,270.73
29/04/2022,11,252.47
29/04/2022,12,241.99
29/04/2022,13,208.37
29/04/2022,14,197.25
29/04/2022,15,212.63
29/04/2022,16,215.00
29/04/2022,17,234.13
29/04/2022,18,241.99
29/04/2022,19,253.00
29/04/2022,20,278.69
29/04/2022,21,315.00
29/04/2022,22,276.57
29/04/2022,23,252.47
29/04/2022,24,240.25
30/04/2022,1,223.30
30/04/2022,2,211.59
30/04/2022,3,203.50
30/04/2022,4,201.44
30/04/2022,5,201.44
30/04/2022,6,205.70
30/04/2022,7,221.97
30/04/2022,8,222.39
30/04/2022,9,214.96
30/04/2022,10,205.85
30/04/2022,11,195.95
30/04/2022,12,186.58
30/04/2022,13,180.04
30/04/2022,14,172.94
30/04/2022,15,166.35
30/04/2022,16,159.69
30/04/2022,17,190.50
30/04/2022,18,201.89
30/04/2022,19,226.09
30/04/2022,20,257.40
30/04/2022,21,288.30
30/04/2022,22,256.34
30/04/2022,23,239.09
30/04/2022,24,223.64
01/05/2022,1,234.10
01/05/2022,2,215.85
01/05/2022,3,210.00
01/05/2022,4,215.85
01/05/2022,5,215.46
01/05/2022,6,215.46
01/05/2022,7,202.57
01/05/2022,8,202.37
01/05/2022,9,200.00
01/05/2022,10,194.73
01/05/2022,11,186.00
01/05/2022,12,189.25
01/05/2022,13,189.42
01/05/2022,14,174.60
01/05/2022,15,165.67
01/05/2022,16,165.00
01/05/2022,17,180.09
01/05/2022,18,198.10
01/05/2022,19,215.85
01/05/2022,20,249.43
01/05/2022,21,260.93
01/05/2022,22,273.49
01/05/2022,23,239.72
01/05/2022,24,215.97
02/05/2022,1,206.46
02/05/2022,2,199.87
02/05/2022,3,195.08
02/05/2022,4,193.76
02/05/2022,5,196.34
02/05/2022,6,209.96
02/05/2022,7,248.88
02/05/2022,8,270.00
02/05/2022,9,264.57
02/05/2022,10,246.71
02/05/2022,11,225.06
02/05/2022,12,222.06
02/05/2022,13,205.00
02/05/2022,14,204.39
02/05/2022,15,211.43
02/05/2022,16,216.95
02/05/2022,17,217.98
02/05/2022,18,222.62
02/05/2022,19,244.11
02/05/2022,20,263.30
02/05/2022,21,265.75
02/05/2022,22,253.52
02/05/2022,23,241.11
02/05/2022,24,219.92
03/05/2022,1,230.14
03/05/2022,2,224.29
03/05/2022,3,220.00
03/05/2022,4,219.46
03/05/2022,5,219.99
03/05/2022,6,224.29
03/05/2022,7,248.27
03/05/2022,8,257.24
03/05/2022,9,306.31
03/05/2022,10,305.89
03/05/2022,11,250.33
03/05/2022,12,248.27
03/05/2022,13,226.93
03/05/2022,14,227.72
03/05/2022,15,239.23
03/05/2022,16,246.08
03/05/2022,17,248.27
03/05/2022,18,252.94
03/05/2022,19,273.91
03/05/2022,20,335.18
03/05/2022,21,350.02
03/05/2022,22,311.00
03/05/2022,23,253.21
03/05/2022,24,230.14
04/05/2022,1,230.99
04/05/2022,2,227.79
04/05/2022,3,227.79
04/05/2022,4,219.02
04/05/2022,5,219.02
04/05/2022,6,224.32
04/05/2022,7,256.58
04/05/2022,8,296.90
04/05/2022,9,323.00
04/05/2022,10,279.36
04/05/2022,11,233.85
04/05/2022,12,232.82
04/05/2022,13,223.63
04/05/2022,14,219.02
04/05/2022,15,223.67
04/05/2022,16,226.43
04/05/2022,17,229.50
04/05/2022,18,233.85
04/05/2022,19,249.98
04/05/2022,20,289.32
04/05/2022,21,305.89
04/05/2022,22,263.37
04/05/2022,23,246.90
04/05/2022,24,232.47
05/05/2022,1,241.32
05/05/2022,2,229.72
05/05/2022,3,226.49
05/05/2022,4,226.58
05/05/2022,5,227.45
05/05/2022,6,230.04
05/05/2022,7,258.61
05/05/2022,8,330.00
05/05/2022,9,350.00
05/05/2022,10,334.00
05/05/2022,11,270.00
05/05/2022,12,250.36
05/05/2022,13,240.32
05/05/2022,14,241.32
05/05/2022,15,251.35
05/05/2022,16,299.33
05/05/2022,17,310.00
05/05/2022,18,260.72
05/05/2022,19,270.00
05/05/2022,20,310.59
05/05/2022,21,333.57
05/05/2022,22,280.00
05/05/2022,23,251.84
05/05/2022,24,238.52
06/05/2022,1,240.00
06/05/2022,2,237.33
06/05/2022,3,228.77
06/05/2022,4,228.77
06/05/2022,5,228.77
06/05/2022,6,236.46
06/05/2022,7,263.44
06/05/2022,8,335.00
06/05/2022,9,419.65
06/05/2022,10,355.00
06/05/2022,11,339.00
06/05/2022,12,335.00
06/05/2022,13,256.79
06/05/2022,14,256.79
06/05/2022,15,269.85
06/05/2022,16,345.69
06/05/2022,17,335.00
06/05/2022,18,254.44
06/05/2022,19,245.17
06/05/2022,20,256.79
06/05/2022,21,262.69
06/05/2022,22,255.91
06/05/2022,23,247.78
06/05/2022,24,235.46
07/05/2022,1,225.12
07/05/2022,2,216.94
07/05/2022,3,207.36
07/05/2022,4,200.01
07/05/2022,5,199.50
07/05/2022,6,200.10
07/05/2022,7,201.78
07/05/2022,8,220.15
07/05/2022,9,227.70
07/05/2022,10,231.72
07/05/2022,11,225.00
07/05/2022,12,217.20
07/05/2022,13,186.55
07/05/2022,14,174.37
07/05/2022,15,166.70
07/05/2022,16,180.00
07/05/2022,17,195.58
07/05/2022,18,185.30
07/05/2022,19,222.69
07/05/2022,20,237.25
07/05/2022,21,248.30
07/05/2022,22,238.26
07/05/2022,23,231.72
07/05/2022,24,221.07
08/05/2022,1,223.78
08/05/2022,2,223.78
08/05/2022,3,221.79
08/05/2022,4,219.86
08/05/2022,5,219.88
08/05/2022,6,219.89
08/05/2022,7,207.56
08/05/2022,8,185.93
08/05/2022,9,185.40
08/05/2022,10,180.00
08/05/2022,11,195.08
08/05/2022,12,175.00
08/05/2022,13,140.00
08/05/2022,14,116.87
08/05/2022,15,110.68
08/05/2022,16,140.00
08/05/2022,17,199.37
08/05/2022,18,198.00
08/05/2022,19,222.80
08/05/2022,20,242.44
08/05/2022,21,259.25
08/05/2022,22,253.10
08/05/2022,23,240.70
08/05/2022,24,223.78
09/05/2022,1,219.83
09/05/2022,2,210.87
09/05/2022,3,206.66
09/05/2022,4,206.65
09/05/2022,5,210.22
09/05/2022,6,225.26
09/05/2022,7,247.69
09/05/2022,8,288.13
09/05/2022,9,273.30
09/05/2022,10,253.22
09/05/2022,11,245.70
09/05/2022,12,237.51
09/05/2022,13,216.09
09/05/2022,14,214.50
09/05/2022,15,225.26
09/05/2022,16,230.00
09/05/2022,17,240.43
09/05/2022,18,245.70
09/05/2022,19,260.00
09/05/2022,20,335.00
09/05/2022,21,350.00
09/05/2022,22,335.00
09/05/2022,23,270.00
09/05/2022,24,245.81
10/05/2022,1,228.19
10/05/2022,2,217.26
10/05/2022,3,212.48
10/05/2022,4,200.61
10/05/2022,5,200.08
10/05/2022,6,217.35
10/05/2022,7,232.71
10/05/2022,8,237.95
10/05/2022,9,254.17
10/05/2022,10,232.71
10/05/2022,11,215.74
10/05/2022,12,213.87
10/05/2022,13,197.34
10/05/2022,14,199.50
10/05/2022,15,212.85
10/05/2022,16,220.87
10/05/2022,17,226.82
10/05/2022,18,229.99
10/05/2022,19,237.16
10/05/2022,20,279.99
10/05/2022,21,335.00
10/05/2022,22,261.20
10/05/2022,23,236.24
10/05/2022,24,227.47
11/05/2022,1,230.00
11/05/2022,2,217.43
11/05/2022,3,211.29
11/05/2022,4,210.77
11/05/2022,5,213.44
11/05/2022,6,216.82
11/05/2022,7,240.00
11/05/2022,8,255.50
11/05/2022,9,255.50
11/05/2022,10,240.00
11/05/2022,11,224.94
11/05/2022,12,216.99
11/05/2022,13,184.43
11/05/2022,14,184.43
11/05/2022,15,205.31
11/05/2022,16,222.56
11/05/2022,17,230.49
11/05/2022,18,240.00
11/05/2022,19,249.99
11/05/2022,20,309.73
11/05/2022,21,335.00
11/05/2022,22,311.67
11/05/2022,23,244.18
11/05/2022,24,229.16
12/05/2022,1,212.77
12/05/2022,2,209.84
12/05/2022,3,206.75
12/05/2022,4,206.29
12/05/2022,5,207.78
12/05/2022,6,210.00
12/05/2022,7,226.00
12/05/2022,8,235.00
12/05/2022,9,248.40
12/05/2022,10,224.92
12/05/2022,11,212.99
12/05/2022,12,211.30
12/05/2022,13,198.05
12/05/2022,14,186.70
12/05/2022,15,192.70
12/05/2022,16,209.58
12/05/2022,17,213.42
12/05/2022,18,223.00
12/05/2022,19,234.16
12/05/2022,20,272.62
12/05/2022,21,305.00
12/05/2022,22,255.00
12/05/2022,23,230.65
12/05/2022,24,221.00
13/05/2022,1,232.09
13/05/2022,2,220.27
13/05/2022,3,217.73
13/05/2022,4,217.52
13/05/2022,5,217.71
13/05/2022,6,222.78
13/05/2022,7,245.75
13/05/2022,8,292.34
13/05/2022,9,287.00
13/05/2022,10,255.00
13/05/2022,11,245.75
13/05/2022,12,241.28
13/05/2022,13,225.88
13/05/2022,14,225.00
13/05/2022,15,234.99
13/05/2022,16,242.02
13/05/2022,17,248.80
13/05/2022,18,253.22
13/05/2022,19,253.22
13/05/2022,20,285.00
13/05/2022,21,312.00
13/05/2022,22,285.00
13/05/2022,23,255.38
13/05/2022,24,245.75
14/05/2022,1,240.63
14/05/2022,2,235.01
14/05/2022,3,221.21
14/05/2022,4,213.43
14/05/2022,5,213.43
14/05/2022,6,212.31
14/05/2022,7,215.37
14/05/2022,8,220.82
14/05/2022,9,220.02
14/05/2022,10,212.31
14/05/2022,11,212.31
14/05/2022,12,187.87
14/05/2022,13,159.83
14/05/2022,14,142.07
14/05/2022,15,138.50
14/05/2022,16,136.59
14/05/2022,17,174.00
14/05/2022,18,215.37
14/05/2022,19,226.35
14/05/2022,20,250.44
14/05/2022,21,292.73
14/05/2022,22,284.24
14/05/2022,23,240.03
14/05/2022,24,224.15
15/05/2022,1,221.18
15/05/2022,2,219.00
15/05/2022,3,218.67
15/05/2022,4,219.24
15/05/2022,5,219.00
15/05/2022,6,219.00
15/05/2022,7,218.86
15/05/2022,8,211.00
15/05/2022,9,173.30
15/05/2022,10,159.19
15/05/2022,11,184.67
15/05/2022,12,186.53
15/05/2022,13,190.68
15/05/2022,14,180.00
15/05/2022,15,194.12
15/05/2022,16,199.49
15/05/2022,17,211.00
15/05/2022,18,217.41
15/05/2022,19,223.11
15/05/2022,20,240.00
15/05/2022,21,292.88
15/05/2022,22,294.00
15/05/2022,23,245.58
15/05/2022,24,224.33
16/05/2022,1,213.15
16/05/2022,2,210.80
16/05/2022,3,206.67
16/05/2022,4,202.76
16/05/2022,5,210.83
16/05/2022,6,214.17
16/05/2022,7,229.95
16/05/2022,8,248.08
16/05/2022,9,251.09
16/05/2022,10,238.64
16/05/2022,11,234.77
16/05/2022,12,228.63
16/05/2022,13,216.94
16/05/2022,14,216.94
16/05/2022,15,227.41
16/05/2022,16,232.07
16/05/2022,17,234.97
16/05/2022,18,238.64
16/05/2022,19,245.74
16/05/2022,20,298.68
16/05/2022,21,320.00
16/05/2022,22,300.19
16/05/2022,23,251.09
