Date,Hour,Price (Euro/MWh)
14/02/2021,18,56.30
14/02/2021,19,63.01
14/02/2021,20,63.88
14/02/2021,21,63.96
14/02/2021,22,60.00
14/02/2021,23,52.01
14/02/2021,24,47.84
15/02/2021,1,38.46
15/02/2021,2,37.16
15/02/2021,3,37.07
15/02/2021,4,34.23
15/02/2021,5,31.29
15/02/2021,6,40.24
15/02/2021,7,58.57
15/02/2021,8,68.87
15/02/2021,9,74.93
15/02/2021,10,70.80
15/02/2021,11,67.43
15/02/2021,12,65.17
15/02/2021,13,60.85
15/02/2021,14,59.03
15/02/2021,15,62.10
15/02/2021,16,65.61
15/02/2021,17,67.95
15/02/2021,18,74.25
15/02/2021,19,81.00
15/02/2021,20,74.39
15/02/2021,21,70.00
15/02/2021,22,67.92
15/02/2021,23,63.51
15/02/2021,24,58.57
16/02/2021,1,53.40
16/02/2021,2,50.01
16/02/2021,3,43.52
16/02/2021,4,44.10
16/02/2021,5,42.35
16/02/2021,6,50.00
16/02/2021,7,62.44
16/02/2021,8,67.24
16/02/2021,9,70.34
16/02/2021,10,70.57
16/02/2021,11,66.80
16/02/2021,12,65.57
16/02/2021,13,60.00
16/02/2021,14,60.00
16/02/2021,15,60.04
16/02/2021,16,65.17
16/02/2021,17,67.70
16/02/2021,18,71.21
16/02/2021,19,82.72
16/02/2021,20,75.00
16/02/2021,21,68.07
16/02/2021,22,64.61
16/02/2021,23,58.48
16/02/2021,24,54.36
17/02/2021,1,49.58
17/02/2021,2,44.80
17/02/2021,3,44.00
17/02/2021,4,49.12
17/02/2021,5,49.30
17/02/2021,6,52.92
17/02/2021,7,66.76
17/02/2021,8,69.72
17/02/2021,9,75.00
17/02/2021,10,70.00
17/02/2021,11,67.19
17/02/2021,12,62.96
17/02/2021,13,58.40
17/02/2021,14,58.00
17/02/2021,15,60.00
17/02/2021,16,66.76
17/02/2021,17,69.26
17/02/2021,18,79.00
17/02/2021,19,84.52
17/02/2021,20,74.37
17/02/2021,21,68.07
17/02/2021,22,65.19
17/02/2021,23,60.00
17/02/2021,24,58.00
18/02/2021,1,49.01
18/02/2021,2,44.50
18/02/2021,3,39.60
18/02/2021,4,44.50
18/02/2021,5,45.70
18/02/2021,6,53.65
18/02/2021,7,63.84
18/02/2021,8,70.21
18/02/2021,9,73.10
18/02/2021,10,69.11
18/02/2021,11,64.56
18/02/2021,12,60.59
18/02/2021,13,58.00
18/02/2021,14,57.00
18/02/2021,15,60.00
18/02/2021,16,62.00
18/02/2021,17,68.00
18/02/2021,18,69.11
18/02/2021,19,80.97
18/02/2021,20,72.11
18/02/2021,21,65.21
18/02/2021,22,60.59
18/02/2021,23,57.00
18/02/2021,24,53.52
19/02/2021,1,53.64
19/02/2021,2,48.38
19/02/2021,3,45.01
19/02/2021,4,49.24
19/02/2021,5,49.58
19/02/2021,6,54.12
19/02/2021,7,63.66
19/02/2021,8,68.11
19/02/2021,9,82.03
19/02/2021,10,74.70
19/02/2021,11,65.28
19/02/2021,12,63.84
19/02/2021,13,59.50
19/02/2021,14,59.13
19/02/2021,15,60.00
19/02/2021,16,64.78
19/02/2021,17,67.00
19/02/2021,18,74.33
19/02/2021,19,72.03
19/02/2021,20,67.00
19/02/2021,21,64.00
19/02/2021,22,60.76
19/02/2021,23,56.00
19/02/2021,24,54.12
20/02/2021,1,50.00
20/02/2021,2,51.00
20/02/2021,3,47.70
20/02/2021,4,43.90
20/02/2021,5,43.86
20/02/2021,6,47.18
20/02/2021,7,54.99
20/02/2021,8,59.50
20/02/2021,9,62.42
20/02/2021,10,56.92
20/02/2021,11,54.00
20/02/2021,12,50.12
20/02/2021,13,48.80
20/02/2021,14,44.18
20/02/2021,15,45.50
20/02/2021,16,48.95
20/02/2021,17,52.99
20/02/2021,18,56.92
20/02/2021,19,68.12
20/02/2021,20,71.12
20/02/2021,21,64.00
20/02/2021,22,58.12
20/02/2021,23,54.41
20/02/2021,24,52.99
21/02/2021,1,50.00
21/02/2021,2,46.76
21/02/2021,3,43.67
21/02/2021,4,33.00
21/02/2021,5,29.42
21/02/2021,6,30.69
21/02/2021,7,44.87
21/02/2021,8,45.37
21/02/2021,9,45.69
21/02/2021,10,40.96
21/02/2021,11,40.80
21/02/2021,12,34.47
21/02/2021,13,32.68
21/02/2021,14,25.47
21/02/2021,15,25.76
21/02/2021,16,35.09
21/02/2021,17,44.30
21/02/2021,18,53.71
21/02/2021,19,59.77
21/02/2021,20,60.00
21/02/2021,21,57.08
21/02/2021,22,58.12
21/02/2021,23,53.71
21/02/2021,24,47.02
22/02/2021,1,41.77
22/02/2021,2,39.41
22/02/2021,3,38.01
22/02/2021,4,37.77
22/02/2021,5,37.22
22/02/2021,6,43.79
22/02/2021,7,60.33
22/02/2021,8,62.52
22/02/2021,9,74.26
22/02/2021,10,64.29
22/02/2021,11,60.64
22/02/2021,12,59.50
22/02/2021,13,54.87
22/02/2021,14,54.40
22/02/2021,15,54.92
22/02/2021,16,59.11
22/02/2021,17,60.26
22/02/2021,18,64.64
22/02/2021,19,74.41
22/02/2021,20,70.00
22/02/2021,21,64.29
22/02/2021,22,59.90
22/02/2021,23,55.00
22/02/2021,24,51.91
23/02/2021,1,49.50
23/02/2021,2,49.40
23/02/2021,3,49.00
23/02/2021,4,47.00
23/02/2021,5,46.61
23/02/2021,6,49.50
23/02/2021,7,59.90
23/02/2021,8,64.29
23/02/2021,9,74.47
23/02/2021,10,61.60
23/02/2021,11,59.86
23/02/2021,12,53.70
23/02/2021,13,47.80
23/02/2021,14,47.00
23/02/2021,15,50.00
23/02/2021,16,54.37
23/02/2021,17,61.43
23/02/2021,18,64.50
23/02/2021,19,76.03
23/02/2021,20,74.23
23/02/2021,21,63.71
23/02/2021,22,60.00
23/02/2021,23,54.00
23/02/2021,24,49.50
24/02/2021,1,46.05
24/02/2021,2,43.50
24/02/2021,3,43.40
24/02/2021,4,43.00
24/02/2021,5,43.00
24/02/2021,6,47.49
24/02/2021,7,54.97
24/02/2021,8,59.99
24/02/2021,9,61.91
24/02/2021,10,59.47
24/02/2021,11,56.23
24/02/2021,12,53.23
24/02/2021,13,46.58
24/02/2021,14,45.20
24/02/2021,15,48.52
24/02/2021,16,56.23
24/02/2021,17,59.91
24/02/2021,18,62.00
24/02/2021,19,75.00
24/02/2021,20,72.89
24/02/2021,21,63.37
24/02/2021,22,58.74
24/02/2021,23,54.00
24/02/2021,24,48.30
25/02/2021,1,50.00
25/02/2021,2,46.36
25/02/2021,3,45.00
25/02/2021,4,46.86
25/02/2021,5,45.53
25/02/2021,6,47.83
25/02/2021,7,60.46
25/02/2021,8,65.58
25/02/2021,9,75.06
25/02/2021,10,60.00
25/02/2021,11,58.14
25/02/2021,12,55.00
25/02/2021,13,48.00
25/02/2021,14,49.73
25/02/2021,15,56.00
25/02/2021,16,59.76
25/02/2021,17,60.36
25/02/2021,18,72.69
25/02/2021,19,86.80
25/02/2021,20,83.56
25/02/2021,21,70.00
25/02/2021,22,59.76
25/02/2021,23,55.00
25/02/2021,24,54.56
26/02/2021,1,48.28
26/02/2021,2,46.34
26/02/2021,3,43.10
26/02/2021,4,44.68
26/02/2021,5,44.66
26/02/2021,6,48.82
26/02/2021,7,60.00
26/02/2021,8,66.62
26/02/2021,9,75.00
26/02/2021,10,62.00
26/02/2021,11,59.49
26/02/2021,12,54.42
26/02/2021,13,52.34
26/02/2021,14,51.65
26/02/2021,15,54.00
26/02/2021,16,59.99
26/02/2021,17,64.62
26/02/2021,18,79.29
26/02/2021,19,93.44
26/02/2021,20,90.15
26/02/2021,21,75.00
26/02/2021,22,62.00
26/02/2021,23,56.64
26/02/2021,24,54.00
27/02/2021,1,56.71
27/02/2021,2,53.94
27/02/2021,3,52.54
27/02/2021,4,50.00
27/02/2021,5,48.50
27/02/2021,6,50.00
27/02/2021,7,59.38
27/02/2021,8,60.00
27/02/2021,9,55.64
27/02/2021,10,54.21
27/02/2021,11,47.13
27/02/2021,12,44.07
27/02/2021,13,39.67
27/02/2021,14,36.85
27/02/2021,15,36.38
27/02/2021,16,43.00
27/02/2021,17,47.82
27/02/2021,18,55.38
27/02/2021,19,59.85
27/02/2021,20,59.95
27/02/2021,21,59.71
27/02/2021,22,50.90
27/02/2021,23,46.05
27/02/2021,24,42.90
28/02/2021,1,51.00
28/02/2021,2,44.72
28/02/2021,3,42.79
28/02/2021,4,40.10
28/02/2021,5,39.71
28/02/2021,6,39.80
28/02/2021,7,42.90
28/02/2021,8,41.00
28/02/2021,9,41.94
28/02/2021,10,40.12
28/02/2021,11,38.90
28/02/2021,12,38.77
28/02/2021,13,36.00
28/02/2021,14,26.23
28/02/2021,15,25.70
28/02/2021,16,29.68
28/02/2021,17,43.61
28/02/2021,18,49.20
28/02/2021,19,56.00
28/02/2021,20,59.28
28/02/2021,21,55.34
28/02/2021,22,52.00
28/02/2021,23,49.06
28/02/2021,24,43.61
01/03/2021,1,42.50
01/03/2021,2,40.96
01/03/2021,3,41.00
01/03/2021,4,40.95
01/03/2021,5,40.80
01/03/2021,6,44.94
01/03/2021,7,57.61
01/03/2021,8,65.09
01/03/2021,9,67.35
01/03/2021,10,59.16
01/03/2021,11,55.49
01/03/2021,12,53.01
01/03/2021,13,49.88
01/03/2021,14,49.88
01/03/2021,15,53.93
01/03/2021,16,56.60
01/03/2021,17,60.00
01/03/2021,18,66.25
01/03/2021,19,75.00
01/03/2021,20,75.17
01/03/2021,21,66.25
01/03/2021,22,58.55
01/03/2021,23,55.31
01/03/2021,24,49.01
02/03/2021,1,54.61
02/03/2021,2,53.13
02/03/2021,3,52.56
02/03/2021,4,52.98
02/03/2021,5,52.56
02/03/2021,6,55.11
02/03/2021,7,63.00
02/03/2021,8,67.84
02/03/2021,9,74.25
02/03/2021,10,60.00
02/03/2021,11,55.84
02/03/2021,12,53.61
02/03/2021,13,50.69
02/03/2021,14,48.48
02/03/2021,15,51.45
02/03/2021,16,55.84
02/03/2021,17,60.14
02/03/2021,18,69.84
02/03/2021,19,86.50
02/03/2021,20,88.79
02/03/2021,21,77.53
02/03/2021,22,65.00
02/03/2021,23,58.82
02/03/2021,24,56.61
03/03/2021,1,55.77
03/03/2021,2,55.77
03/03/2021,3,54.46
03/03/2021,4,52.93
03/03/2021,5,53.00
03/03/2021,6,55.77
03/03/2021,7,63.76
03/03/2021,8,75.00
03/03/2021,9,79.00
03/03/2021,10,61.00
03/03/2021,11,55.90
03/03/2021,12,54.57
03/03/2021,13,52.80
03/03/2021,14,51.08
03/03/2021,15,52.93
03/03/2021,16,58.00
03/03/2021,17,61.13
03/03/2021,18,70.24
03/03/2021,19,85.24
03/03/2021,20,94.30
03/03/2021,21,80.00
03/03/2021,22,62.00
03/03/2021,23,56.00
03/03/2021,24,53.44
04/03/2021,1,54.18
04/03/2021,2,51.44
04/03/2021,3,49.86
04/03/2021,4,51.11
04/03/2021,5,50.26
04/03/2021,6,54.01
04/03/2021,7,74.46
04/03/2021,8,77.00
04/03/2021,9,79.00
04/03/2021,10,67.13
04/03/2021,11,60.05
04/03/2021,12,56.45
04/03/2021,13,55.00
04/03/2021,14,53.98
04/03/2021,15,53.23
04/03/2021,16,54.91
04/03/2021,17,58.05
04/03/2021,18,66.00
04/03/2021,19,85.75
04/03/2021,20,88.10
04/03/2021,21,75.00
04/03/2021,22,57.18
04/03/2021,23,53.20
04/03/2021,24,51.10
05/03/2021,1,50.33
05/03/2021,2,46.54
05/03/2021,3,45.70
05/03/2021,4,44.80
05/03/2021,5,44.67
05/03/2021,6,47.00
05/03/2021,7,57.31
05/03/2021,8,65.53
05/03/2021,9,73.45
05/03/2021,10,65.18
05/03/2021,11,59.00
05/03/2021,12,56.22
05/03/2021,13,53.97
05/03/2021,14,52.60
05/03/2021,15,54.03
05/03/2021,16,55.69
05/03/2021,17,58.00
05/03/2021,18,62.00
05/03/2021,19,73.44
05/03/2021,20,80.00
05/03/2021,21,68.00
05/03/2021,22,57.00
05/03/2021,23,53.15
05/03/2021,24,50.40
06/03/2021,1,60.54
06/03/2021,2,56.00
06/03/2021,3,54.78
06/03/2021,4,53.22
06/03/2021,5,53.15
06/03/2021,6,53.15
06/03/2021,7,59.00
06/03/2021,8,58.00
06/03/2021,9,65.00
06/03/2021,10,58.79
06/03/2021,11,56.92
06/03/2021,12,53.15
06/03/2021,13,50.11
06/03/2021,14,46.58
06/03/2021,15,47.47
06/03/2021,16,49.89
06/03/2021,17,52.91
06/03/2021,18,55.20
06/03/2021,19,61.00
06/03/2021,20,61.50
06/03/2021,21,59.00
06/03/2021,22,53.31
06/03/2021,23,52.10
06/03/2021,24,48.63
07/03/2021,1,56.00
07/03/2021,2,50.00
07/03/2021,3,48.07
07/03/2021,4,48.50
07/03/2021,5,48.28
07/03/2021,6,50.00
07/03/2021,7,53.50
07/03/2021,8,49.84
07/03/2021,9,48.00
07/03/2021,10,49.08
07/03/2021,11,52.00
07/03/2021,12,52.02
07/03/2021,13,53.15
07/03/2021,14,50.24
07/03/2021,15,51.42
07/03/2021,16,53.76
07/03/2021,17,57.75
07/03/2021,18,57.93
07/03/2021,19,60.11
07/03/2021,20,60.91
07/03/2021,21,59.93
07/03/2021,22,57.93
07/03/2021,23,56.00
07/03/2021,24,53.15
08/03/2021,1,47.30
08/03/2021,2,45.50
08/03/2021,3,45.00
08/03/2021,4,43.02
08/03/2021,5,45.00
08/03/2021,6,50.06
08/03/2021,7,63.92
08/03/2021,8,79.27
08/03/2021,9,86.66
08/03/2021,10,67.90
08/03/2021,11,59.34
08/03/2021,12,58.00
08/03/2021,13,56.55
08/03/2021,14,57.00
08/03/2021,15,58.16
08/03/2021,16,60.50
08/03/2021,17,62.62
08/03/2021,18,70.00
08/03/2021,19,100.87
08/03/2021,20,97.03
08/03/2021,21,80.00
08/03/2021,22,60.61
08/03/2021,23,57.93
08/03/2021,24,56.00
09/03/2021,1,53.15
09/03/2021,2,53.20
09/03/2021,3,53.15
09/03/2021,4,50.31
09/03/2021,5,53.15
09/03/2021,6,53.15
09/03/2021,7,61.70
09/03/2021,8,73.40
09/03/2021,9,81.35
09/03/2021,10,72.55
09/03/2021,11,63.02
09/03/2021,12,59.70
09/03/2021,13,57.94
09/03/2021,14,56.47
09/03/2021,15,56.49
09/03/2021,16,57.96
09/03/2021,17,59.94
09/03/2021,18,66.00
09/03/2021,19,90.16
09/03/2021,20,93.30
09/03/2021,21,70.00
09/03/2021,22,61.70
09/03/2021,23,58.30
09/03/2021,24,56.00
10/03/2021,1,55.57
10/03/2021,2,53.05
10/03/2021,3,50.03
10/03/2021,4,49.04
10/03/2021,5,49.00
10/03/2021,6,53.08
10/03/2021,7,58.90
10/03/2021,8,69.90
10/03/2021,9,68.08
10/03/2021,10,61.60
10/03/2021,11,55.97
10/03/2021,12,55.93
10/03/2021,13,54.12
10/03/2021,14,51.94
10/03/2021,15,54.90
10/03/2021,16,55.00
10/03/2021,17,56.71
10/03/2021,18,57.71
10/03/2021,19,60.93
10/03/2021,20,62.89
10/03/2021,21,58.94
10/03/2021,22,55.35
10/03/2021,23,51.90
10/03/2021,24,49.08
11/03/2021,1,49.77
11/03/2021,2,48.35
11/03/2021,3,50.00
11/03/2021,4,50.08
11/03/2021,5,50.57
11/03/2021,6,54.62
11/03/2021,7,62.95
11/03/2021,8,63.41
11/03/2021,9,70.00
11/03/2021,10,62.97
11/03/2021,11,58.91
11/03/2021,12,58.00
11/03/2021,13,56.45
11/03/2021,14,56.48
11/03/2021,15,56.34
11/03/2021,16,60.00
11/03/2021,17,63.41
11/03/2021,18,73.36
11/03/2021,19,87.78
11/03/2021,20,87.78
11/03/2021,21,74.20
11/03/2021,22,62.95
11/03/2021,23,59.12
11/03/2021,24,53.91
12/03/2021,1,55.00
12/03/2021,2,51.56
12/03/2021,3,50.83
12/03/2021,4,50.15
12/03/2021,5,50.10
12/03/2021,6,55.41
12/03/2021,7,59.27
12/03/2021,8,72.74
12/03/2021,9,73.35
12/03/2021,10,65.74
12/03/2021,11,64.04
12/03/2021,12,60.28
12/03/2021,13,57.55
12/03/2021,14,58.87
12/03/2021,15,59.28
12/03/2021,16,60.04
12/03/2021,17,62.00
12/03/2021,18,64.74
12/03/2021,19,74.26
12/03/2021,20,77.78
12/03/2021,21,66.79
12/03/2021,22,60.48
12/03/2021,23,55.00
12/03/2021,24,50.33
13/03/2021,1,55.11
13/03/2021,2,55.00
13/03/2021,3,51.28
13/03/2021,4,51.28
13/03/2021,5,51.76
13/03/2021,6,52.80
13/03/2021,7,58.09
13/03/2021,8,60.00
13/03/2021,9,60.00
13/03/2021,10,60.00
13/03/2021,11,60.00
13/03/2021,12,57.82
13/03/2021,13,51.28
13/03/2021,14,44.90
13/03/2021,15,48.89
13/03/2021,16,51.28
13/03/2021,17,57.00
13/03/2021,18,59.60
13/03/2021,19,66.98
13/03/2021,20,70.87
13/03/2021,21,63.48
13/03/2021,22,58.11
13/03/2021,23,52.45
13/03/2021,24,45.02
14/03/2021,1,47.52
14/03/2021,2,44.60
14/03/2021,3,36.02
14/03/2021,4,34.00
14/03/2021,5,34.06
14/03/2021,6,37.01
14/03/2021,7,36.04
14/03/2021,8,35.00
14/03/2021,9,37.44
14/03/2021,10,42.89
14/03/2021,11,44.90
14/03/2021,12,44.70
14/03/2021,13,43.22
14/03/2021,14,34.06
14/03/2021,15,33.98
14/03/2021,16,43.90
14/03/2021,17,49.80
14/03/2021,18,53.16
14/03/2021,19,57.00
14/03/2021,20,60.00
14/03/2021,21,57.48
14/03/2021,22,54.25
14/03/2021,23,50.81
14/03/2021,24,44.80
15/03/2021,1,46.73
15/03/2021,2,41.04
15/03/2021,3,37.28
15/03/2021,4,35.03
15/03/2021,5,33.41
15/03/2021,6,40.92
15/03/2021,7,55.60
15/03/2021,8,62.47
15/03/2021,9,64.89
15/03/2021,10,62.00
15/03/2021,11,60.00
15/03/2021,12,59.51
15/03/2021,13,56.00
15/03/2021,14,56.30
15/03/2021,15,60.99
15/03/2021,16,59.77
15/03/2021,17,60.99
15/03/2021,18,63.01
15/03/2021,19,66.01
15/03/2021,20,72.00
15/03/2021,21,65.39
15/03/2021,22,62.46
15/03/2021,23,59.30
15/03/2021,24,55.00
16/03/2021,1,53.17
16/03/2021,2,52.00
16/03/2021,3,51.21
16/03/2021,4,51.70
16/03/2021,5,55.00
16/03/2021,6,57.35
16/03/2021,7,64.00
16/03/2021,8,69.01
16/03/2021,9,74.20
16/03/2021,10,66.00
16/03/2021,11,64.57
16/03/2021,12,61.58
16/03/2021,13,59.06
16/03/2021,14,58.33
16/03/2021,15,61.44
16/03/2021,16,62.46
16/03/2021,17,65.01
16/03/2021,18,66.82
16/03/2021,19,76.80
16/03/2021,20,80.44
16/03/2021,21,68.62
16/03/2021,22,64.35
16/03/2021,23,58.11
16/03/2021,24,56.01
17/03/2021,1,52.50
17/03/2021,2,49.77
17/03/2021,3,49.10
17/03/2021,4,48.70
17/03/2021,5,49.10
17/03/2021,6,52.33
17/03/2021,7,61.20
17/03/2021,8,63.21
17/03/2021,9,64.00
17/03/2021,10,62.55
17/03/2021,11,57.51
17/03/2021,12,58.40
17/03/2021,13,54.82
17/03/2021,14,53.30
17/03/2021,15,54.69
17/03/2021,16,57.58
17/03/2021,17,62.93
17/03/2021,18,66.20
17/03/2021,19,76.09
17/03/2021,20,85.00
17/03/2021,21,69.28
17/03/2021,22,64.55
17/03/2021,23,62.46
17/03/2021,24,60.46
18/03/2021,1,62.25
18/03/2021,2,59.90
18/03/2021,3,58.00
18/03/2021,4,57.75
18/03/2021,5,56.84
18/03/2021,6,60.90
18/03/2021,7,67.93
18/03/2021,8,79.15
18/03/2021,9,87.00
18/03/2021,10,77.84
18/03/2021,11,69.51
18/03/2021,12,68.00
18/03/2021,13,65.31
18/03/2021,14,65.10
18/03/2021,15,65.59
18/03/2021,16,70.40
18/03/2021,17,73.09
18/03/2021,18,87.00
18/03/2021,19,95.95
18/03/2021,20,98.71
18/03/2021,21,87.00
18/03/2021,22,77.93
18/03/2021,23,65.43
18/03/2021,24,63.85
19/03/2021,1,61.09
19/03/2021,2,60.41
19/03/2021,3,58.00
19/03/2021,4,58.73
19/03/2021,5,57.91
19/03/2021,6,60.38
19/03/2021,7,67.02
19/03/2021,8,71.55
19/03/2021,9,71.53
19/03/2021,10,64.10
19/03/2021,11,61.00
19/03/2021,12,60.73
19/03/2021,13,59.20
19/03/2021,14,59.40
19/03/2021,15,61.00
19/03/2021,16,62.11
19/03/2021,17,64.00
19/03/2021,18,67.89
19/03/2021,19,74.25
19/03/2021,20,74.24
19/03/2021,21,66.40
19/03/2021,22,63.00
19/03/2021,23,60.64
19/03/2021,24,60.11
20/03/2021,1,63.68
20/03/2021,2,61.33
20/03/2021,3,60.60
20/03/2021,4,59.57
20/03/2021,5,58.52
20/03/2021,6,58.59
20/03/2021,7,65.15
20/03/2021,8,65.15
20/03/2021,9,64.00
20/03/2021,10,65.15
20/03/2021,11,70.00
20/03/2021,12,65.15
20/03/2021,13,62.84
20/03/2021,14,60.60
20/03/2021,15,62.84
20/03/2021,16,62.84
20/03/2021,17,64.17
20/03/2021,18,65.15
20/03/2021,19,68.99
20/03/2021,20,70.54
20/03/2021,21,68.99
20/03/2021,22,63.68
20/03/2021,23,60.85
20/03/2021,24,57.49
21/03/2021,1,58.11
21/03/2021,2,51.65
21/03/2021,3,51.70
21/03/2021,4,50.44
21/03/2021,5,49.33
21/03/2021,6,52.77
21/03/2021,7,52.13
21/03/2021,8,52.00
21/03/2021,9,51.58
21/03/2021,10,52.26
21/03/2021,11,51.65
21/03/2021,12,51.65
21/03/2021,13,53.32
21/03/2021,14,48.74
21/03/2021,15,44.40
21/03/2021,16,47.51
21/03/2021,17,50.73
21/03/2021,18,60.60
21/03/2021,19,69.00
21/03/2021,20,74.21
21/03/2021,21,70.00
21/03/2021,22,66.37
21/03/2021,23,62.49
21/03/2021,24,53.47
22/03/2021,1,49.55
22/03/2021,2,48.74
22/03/2021,3,47.76
22/03/2021,4,47.01
22/03/2021,5,47.40
22/03/2021,6,50.56
22/03/2021,7,62.00
22/03/2021,8,73.00
22/03/2021,9,74.90
22/03/2021,10,71.60
22/03/2021,11,65.46
22/03/2021,12,62.87
22/03/2021,13,59.68
22/03/2021,14,55.73
22/03/2021,15,60.80
22/03/2021,16,62.40
22/03/2021,17,64.46
22/03/2021,18,68.00
22/03/2021,19,75.50
22/03/2021,20,90.47
22/03/2021,21,75.00
22/03/2021,22,65.43
22/03/2021,23,60.80
22/03/2021,24,56.31
23/03/2021,1,60.59
23/03/2021,2,56.57
23/03/2021,3,55.00
23/03/2021,4,54.44
23/03/2021,5,52.56
23/03/2021,6,58.66
23/03/2021,7,65.25
23/03/2021,8,74.37
23/03/2021,9,75.90
23/03/2021,10,69.20
23/03/2021,11,63.46
23/03/2021,12,60.98
23/03/2021,13,60.78
23/03/2021,14,60.48
23/03/2021,15,57.83
23/03/2021,16,58.22
23/03/2021,17,60.02
23/03/2021,18,64.64
23/03/2021,19,71.40
23/03/2021,20,83.49
23/03/2021,21,72.50
23/03/2021,22,65.46
23/03/2021,23,63.40
23/03/2021,24,60.97
24/03/2021,1,58.07
24/03/2021,2,56.54
24/03/2021,3,56.75
24/03/2021,4,54.75
24/03/2021,5,53.33
24/03/2021,6,56.19
24/03/2021,7,64.97
24/03/2021,8,74.21
24/03/2021,9,74.25
24/03/2021,10,67.39
24/03/2021,11,62.36
24/03/2021,12,60.45
24/03/2021,13,54.10
24/03/2021,14,52.07
24/03/2021,15,54.99
24/03/2021,16,55.80
24/03/2021,17,60.50
24/03/2021,18,65.39
24/03/2021,19,72.86
24/03/2021,20,85.86
24/03/2021,21,73.58
24/03/2021,22,66.75
24/03/2021,23,62.50
24/03/2021,24,59.10
25/03/2021,1,54.55
25/03/2021,2,54.00
25/03/2021,3,52.50
25/03/2021,4,53.00
25/03/2021,5,54.07
25/03/2021,6,58.87
25/03/2021,7,68.80
25/03/2021,8,74.97
25/03/2021,9,74.93
25/03/2021,10,67.04
25/03/2021,11,61.00
25/03/2021,12,61.00
25/03/2021,13,59.10
25/03/2021,14,59.24
25/03/2021,15,60.31
25/03/2021,16,64.00
25/03/2021,17,65.00
25/03/2021,18,70.00
25/03/2021,19,88.00
25/03/2021,20,93.00
25/03/2021,21,82.29
25/03/2021,22,71.00
25/03/2021,23,64.65
25/03/2021,24,60.96
26/03/2021,1,62.54
26/03/2021,2,62.50
26/03/2021,3,62.00
26/03/2021,4,60.08
26/03/2021,5,61.00
26/03/2021,6,63.62
26/03/2021,7,67.00
26/03/2021,8,70.42
26/03/2021,9,72.89
26/03/2021,10,69.00
26/03/2021,11,63.90
26/03/2021,12,62.32
26/03/2021,13,60.00
26/03/2021,14,59.00
26/03/2021,15,61.00
26/03/2021,16,63.57
26/03/2021,17,65.00
26/03/2021,18,67.53
26/03/2021,19,74.33
26/03/2021,20,83.00
26/03/2021,21,70.89
26/03/2021,22,67.00
26/03/2021,23,61.00
26/03/2021,24,58.00
27/03/2021,1,61.64
27/03/2021,2,58.24
27/03/2021,3,54.28
27/03/2021,4,54.09
27/03/2021,5,53.40
27/03/2021,6,53.44
27/03/2021,7,54.11
27/03/2021,8,59.47
27/03/2021,9,58.31
27/03/2021,10,57.33
27/03/2021,11,57.19
27/03/2021,12,54.00
27/03/2021,13,51.93
27/03/2021,14,49.67
27/03/2021,15,51.75
27/03/2021,16,54.88
27/03/2021,17,59.47
27/03/2021,18,59.92
27/03/2021,19,66.64
27/03/2021,20,66.10
27/03/2021,21,65.00
27/03/2021,22,61.80
27/03/2021,23,58.00
27/03/2021,24,54.00
28/03/2021,1,55.07
28/03/2021,2,54.30
28/03/2021,3,54.69
28/03/2021,4,54.89
28/03/2021,5,61.13
28/03/2021,6,61.47
28/03/2021,7,62.43
28/03/2021,8,61.13
28/03/2021,9,63.47
28/03/2021,10,66.07
28/03/2021,11,59.47
28/03/2021,12,53.90
28/03/2021,13,51.67
28/03/2021,14,46.40
28/03/2021,15,46.80
28/03/2021,16,52.36
28/03/2021,17,64.41
28/03/2021,18,75.00
28/03/2021,19,74.31
28/03/2021,20,78.00
28/03/2021,21,71.00
28/03/2021,22,65.07
28/03/2021,23,59.19
29/03/2021,1,54.18
29/03/2021,2,53.83
29/03/2021,3,52.77
29/03/2021,4,54.25
29/03/2021,5,52.54
29/03/2021,6,54.52
29/03/2021,7,66.72
29/03/2021,8,80.00
29/03/2021,9,75.00
29/03/2021,10,74.21
29/03/2021,11,62.10
29/03/2021,12,58.75
29/03/2021,13,54.85
29/03/2021,14,54.50
29/03/2021,15,54.85
29/03/2021,16,54.86
29/03/2021,17,57.80
29/03/2021,18,61.00
29/03/2021,19,70.00
29/03/2021,20,89.82
29/03/2021,21,76.82
29/03/2021,22,69.72
29/03/2021,23,61.00
29/03/2021,24,56.00
30/03/2021,1,58.75
30/03/2021,2,55.38
30/03/2021,3,54.47
30/03/2021,4,51.88
30/03/2021,5,51.30
30/03/2021,6,54.28
30/03/2021,7,66.00
30/03/2021,8,87.04
30/03/2021,9,90.00
30/03/2021,10,74.14
30/03/2021,11,63.28
30/03/2021,12,55.16
30/03/2021,13,49.70
30/03/2021,14,47.51
30/03/2021,15,49.87
30/03/2021,16,50.01
30/03/2021,17,52.76
30/03/2021,18,59.93
30/03/2021,19,68.85
30/03/2021,20,82.37
30/03/2021,21,80.00
30/03/2021,22,67.04
30/03/2021,23,65.69
30/03/2021,24,60.00
31/03/2021,1,56.58
31/03/2021,2,53.47
31/03/2021,3,51.95
31/03/2021,4,52.08
31/03/2021,5,50.90
31/03/2021,6,53.54
31/03/2021,7,65.00
31/03/2021,8,75.50
31/03/2021,9,76.39
31/03/2021,10,67.00
31/03/2021,11,56.81
31/03/2021,12,51.53
31/03/2021,13,49.00
