Time,PvYield,InverterYield,GridFeedIn,PurchasedFromNet
07/07/2024 19:00:00,77.63,77.63,0,253.19
07/07/2024 20:00:00,17.63,17.63,0,309.76
07/07/2024 21:00:00,0.07,0.07,0,331.26
07/07/2024 22:00:00,0,0,0,330.75
07/07/2024 23:00:00,0,0,0,329.99
07/08/2024 00:00:00,0,0,0,327.16
07/08/2024 01:00:00,0,0,0,326.66
07/08/2024 02:00:00,0,0,0,327.68
07/08/2024 03:00:00,0,0,0,327.42
07/08/2024 04:00:00,0,0,0,328.2
07/08/2024 05:00:00,10.4,10.4,0,318.2
07/08/2024 06:00:00,64.08,64.08,0,489.22
07/08/2024 07:00:00,215.63,215.63,0,274.18
07/08/2024 08:00:00,382.97,382.97,0.38,222.2
07/08/2024 09:00:00,532.52,532.52,17.99,104.71
07/08/2024 10:00:00,665.78,665.78,133.05,29.95
07/08/2024 11:00:00,726.42,726.42,140.35,21.25
07/08/2024 12:00:00,832.04,832.04,97.54,21.25
07/08/2024 13:00:00,743.55,743.55,130.43,116.73
07/08/2024 14:00:00,808.91,808.91,83.01,29.7
07/08/2024 15:00:00,750.5,750.5,79.1,67.33
07/08/2024 16:00:00,623.91,623.91,31.24,201.72
07/08/2024 17:00:00,471,471,0,324.61
07/08/2024 18:00:00,304.71,304.71,0,433.41
07/08/2024 19:00:00,142.05,142.05,0,612.61
07/08/2024 20:00:00,27.61,27.61,0,785.15
07/08/2024 21:00:00,0.11,0.11,0,801.28
07/08/2024 22:00:00,0,0,0,490.75
07/08/2024 23:00:00,0,0,0,487.17
07/09/2024 00:00:00,0,0,0,479.49
07/09/2024 01:00:00,0,0,0,475.13
07/09/2024 02:00:00,0,0,0,475.91
07/09/2024 03:00:00,0,0,0,476.41
07/09/2024 04:00:00,0,0,0,473.35
07/09/2024 05:00:00,7.15,7.15,0,444.67
07/09/2024 06:00:00,78.63,78.63,0,712.19
07/09/2024 07:00:00,215.5,215.5,0,950.79
07/09/2024 08:00:00,386.36,386.36,0,721.15
07/09/2024 09:00:00,553.03,553.03,0,385.53
07/09/2024 10:00:00,689.94,689.94,2.36,424.71
07/09/2024 11:00:00,783.76,783.76,3.72,245.76
07/09/2024 12:00:00,600.43,600.43,8,519.68
07/09/2024 13:00:00,759.19,759.19,24.76,333.57
07/09/2024 14:00:00,811.8,811.8,30.72,259.32
07/09/2024 15:00:00,449.73,449.73,0.13,501.76
07/09/2024 16:00:00,463.41,463.41,2.05,338.18
07/09/2024 17:00:00,453.74,453.74,0,407.81
07/09/2024 18:00:00,268.03,268.03,0,541.69
07/09/2024 19:00:00,156.67,156.67,0,758.28
07/09/2024 20:00:00,26.18,26.18,0,734.72
07/09/2024 21:00:00,0.04,0.04,0,673.53
07/09/2024 22:00:00,0,0,0,542.98
07/09/2024 23:00:00,0,0,0,532.48
07/10/2024 00:00:00,0,0,0,528.38
07/10/2024 01:00:00,0,0,0,531.46
07/10/2024 02:00:00,0,0,0,531.2
07/10/2024 03:00:00,0,0,0,533.25
07/10/2024 04:00:00,0,0,0,534.52
07/10/2024 05:00:00,7.21,7.21,0,524.04
07/10/2024 06:00:00,76.77,76.77,0,466.68
07/10/2024 07:00:00,211.08,211.08,0,701.44
07/10/2024 08:00:00,354.49,354.49,0,596.74
07/10/2024 09:00:00,540.54,540.54,0,261.89
07/10/2024 10:00:00,683.04,683.04,10.3,216.57
07/10/2024 11:00:00,764.74,764.74,82.82,15.62
07/10/2024 12:00:00,790.14,790.14,60.16,116.74
07/10/2024 13:00:00,580.58,580.58,91.78,126.72
07/10/2024 14:00:00,813.71,813.71,103.1,117.24
07/10/2024 15:00:00,736.52,736.52,83.2,72.71
07/10/2024 16:00:00,615.16,615.16,0,266.24
07/10/2024 17:00:00,455.59,455.59,0,356.09
07/10/2024 18:00:00,286.43,286.43,0,473.35
07/10/2024 19:00:00,132.78,132.78,0,385.02
07/10/2024 20:00:00,28.78,28.78,0,442.63
07/10/2024 21:00:00,0.03,0.03,0,453.88
07/10/2024 22:00:00,0,0,0,434.69
07/10/2024 23:00:00,0,0,0,434.18
07/11/2024 00:00:00,0,0,0,375.29
07/11/2024 01:00:00,0,0,0,370.44
07/11/2024 02:00:00,0,0,0,370.94
07/11/2024 03:00:00,0,0,0,368.9
07/11/2024 04:00:00,0,0,0,369.66
07/11/2024 05:00:00,6.47,6.47,0,355.84
07/11/2024 06:00:00,72.96,72.96,0,306.43
07/11/2024 07:00:00,203.53,203.53,0,203.78
07/11/2024 08:00:00,365.58,365.58,0.9,78.85
07/11/2024 09:00:00,514.93,514.93,56.83,2.3
07/11/2024 10:00:00,657.26,657.26,187.84,0
07/11/2024 11:00:00,747.49,747.49,285.89,0
07/11/2024 12:00:00,812.76,812.76,289.85,0
07/11/2024 13:00:00,827.33,827.33,366.21,0
07/11/2024 14:00:00,796.63,796.63,352.51,0
07/11/2024 15:00:00,719.95,719.95,207.04,0
07/11/2024 16:00:00,597.25,597.25,92.74,0
07/11/2024 17:00:00,456.19,456.19,5.37,42.5
07/11/2024 18:00:00,290.2,290.2,0,176.89
07/11/2024 19:00:00,130.74,130.74,0,234.5
07/11/2024 20:00:00,19.45,19.45,0,325.12
07/11/2024 21:00:00,0.03,0.03,0,348.41
07/11/2024 22:00:00,0,0,0,351.75
07/11/2024 23:00:00,0,0,0,353.28
07/12/2024 00:00:00,0,0,0,358.14
07/12/2024 01:00:00,0,0,0,361.47
07/12/2024 02:00:00,0,0,0,356.36
07/12/2024 03:00:00,0,0,0,352.25
07/12/2024 04:00:00,0,0,0,354.56
07/12/2024 05:00:00,3.49,3.49,0,358.91
07/12/2024 06:00:00,70.07,70.07,0,435.2
07/12/2024 07:00:00,200.67,200.67,0,449.8
07/12/2024 08:00:00,366.83,366.83,0,413.44
07/12/2024 09:00:00,528.24,528.24,5.76,262.14
07/12/2024 10:00:00,661.78,661.78,69.44,81.66
07/12/2024 11:00:00,751.76,751.76,170.12,15.62
07/12/2024 12:00:00,781.72,781.72,216.89,44.03
07/12/2024 13:00:00,854.39,854.39,190.4,8.45
07/12/2024 14:00:00,251.34,251.34,0.96,543.74
07/12/2024 15:00:00,88.34,88.34,0,650.24
07/12/2024 16:00:00,198.2,198.2,0,559.11
07/12/2024 17:00:00,343.62,343.62,3.59,403.45
07/12/2024 18:00:00,309.24,309.24,0,350.47
07/12/2024 19:00:00,129.44,129.44,0,571.39
07/12/2024 20:00:00,14.39,14.39,0,694.02
07/12/2024 21:00:00,0.01,0.01,0,483.32
07/12/2024 22:00:00,0,0,0,469
07/12/2024 23:00:00,0,0,0,464.89
07/13/2024 00:00:00,0,0,0,454.66
07/13/2024 01:00:00,0,0,0,444.41
07/13/2024 02:00:00,0,0,0,440.32
07/13/2024 03:00:00,0,0,0,438.79
07/13/2024 04:00:00,0,0,0,437.76
07/13/2024 05:00:00,4.63,4.63,0,431.61
07/13/2024 06:00:00,49.39,49.39,0,395.78
07/13/2024 07:00:00,154.25,154.25,0,444.42
07/13/2024 08:00:00,334.17,334.17,0,422.4
07/13/2024 09:00:00,503.72,503.72,5.69,111.1
07/13/2024 10:00:00,680.24,680.24,11.14,128
07/13/2024 11:00:00,631.44,631.44,82.75,166.91
07/13/2024 12:00:00,833.45,833.45,128.58,13.83
07/13/2024 13:00:00,860.3,860.3,224.32,0
07/13/2024 14:00:00,839.98,839.98,319.55,0
07/13/2024 15:00:00,753.32,753.32,262.33,0
07/13/2024 16:00:00,561.71,561.71,126.15,27.13
07/13/2024 17:00:00,448.43,448.43,33.47,36.35
07/13/2024 18:00:00,293.23,293.23,0,149.51
07/13/2024 19:00:00,126.66,126.66,0,304.13
07/13/2024 20:00:00,29.61,29.61,0,401.92
07/13/2024 21:00:00,0.11,0.11,0,432.12
07/13/2024 22:00:00,0,0,0,430.08
07/13/2024 23:00:00,0,0,0,394.24
07/14/2024 00:00:00,0,0,0,366.08
07/14/2024 01:00:00,0,0,0,365.06
07/14/2024 02:00:00,0,0,0,363.52
07/14/2024 03:00:00,0,0,0,363.52
07/14/2024 04:00:00,0,0,0,362.5
07/14/2024 05:00:00,5.55,5.55,0,353.79
07/14/2024 06:00:00,82.8,82.8,0,275.45
07/14/2024 07:00:00,179.78,179.78,0,182.79
07/14/2024 08:00:00,270.96,270.96,13.06,99.33
07/14/2024 09:00:00,473.66,473.66,125.69,19.96
07/14/2024 10:00:00,682.63,682.63,301.12,0
07/14/2024 11:00:00,771.71,771.71,379.84,0
07/14/2024 12:00:00,821.66,821.66,427.33,2.05
07/14/2024 13:00:00,671.1,671.1,313.98,28.16
07/14/2024 14:00:00,612.74,612.74,237.57,4.61
07/14/2024 15:00:00,717.86,717.86,337.92,6.66
07/14/2024 16:00:00,587.84,587.84,214.34,2.04
07/14/2024 17:00:00,442.28,442.28,76.41,0
07/14/2024 18:00:00,285.04,285.04,0.45,71.17
07/14/2024 19:00:00,171.96,171.96,0,174.08
07/14/2024 20:00:00,29.3,29.3,0,312.32
07/14/2024 21:00:00,0.07,0.07,0,340.99
07/14/2024 22:00:00,0,0,0,339.97
07/14/2024 23:00:00,0,0,0,342.53
07/15/2024 00:00:00,0,0,0,338.43
07/15/2024 01:00:00,0,0,0,337.41
07/15/2024 02:00:00,0,0,0,335.87
07/15/2024 03:00:00,0,0,0,335.36
07/15/2024 04:00:00,0,0,0,334.34
07/15/2024 05:00:00,4.82,4.82,0,327.68
07/15/2024 06:00:00,72.7,72.7,0,393.73
07/15/2024 07:00:00,214.59,214.59,0,278.52
07/15/2024 08:00:00,387.4,387.4,1.86,180.74
07/15/2024 09:00:00,551.33,551.33,71.74,12.29
07/15/2024 10:00:00,687.3,687.3,49.47,33.28
07/15/2024 11:00:00,775.48,775.48,59.27,15.36
07/15/2024 12:00:00,829.02,829.02,138.17,5.12
07/15/2024 13:00:00,847.13,847.13,172.23,0
07/15/2024 14:00:00,815.41,815.41,121.02,16.38
07/15/2024 15:00:00,744.72,744.72,201.86,2.56
07/15/2024 16:00:00,636.81,636.81,43.07,72.71
07/15/2024 17:00:00,485.12,485.12,11.2,9.21
07/15/2024 18:00:00,317.07,317.07,0.19,138.24
07/15/2024 19:00:00,145.94,145.94,0,304.64
07/15/2024 20:00:00,28.08,28.08,0,571.39
07/15/2024 21:00:00,0.02,0.02,0,462.85
07/15/2024 22:00:00,0,0,0,409.6
07/15/2024 23:00:00,0,0,0,369.15
07/16/2024 00:00:00,0,0,0,358.4
07/16/2024 01:00:00,0,0,0,359.43
07/16/2024 02:00:00,0,0,0,355.84
07/16/2024 03:00:00,0,0,0,355.33
07/16/2024 04:00:00,0,0,0,354.81
07/16/2024 05:00:00,5.36,5.36,0,347.14
07/16/2024 06:00:00,72.11,72.11,0,377.34
07/16/2024 07:00:00,210.67,210.67,0,694.79
07/16/2024 08:00:00,375.06,375.06,0,766.97
07/16/2024 09:00:00,532.62,532.62,0,567.3
07/16/2024 10:00:00,666.51,666.51,0,481.79
07/16/2024 11:00:00,746.37,746.37,3.71,310.78
07/16/2024 12:00:00,806.97,806.97,21.19,185.35
07/16/2024 13:00:00,835.7,835.7,45.44,216.57
07/16/2024 14:00:00,798.59,798.59,0.06,272.9
07/16/2024 15:00:00,724.35,724.35,10.88,148.99
07/16/2024 16:00:00,614.72,614.72,0.26,260.1
07/16/2024 17:00:00,456.36,456.36,0,198.65
07/16/2024 18:00:00,250,250,0,358.92
07/16/2024 19:00:00,106.96,106.96,0,420.35
07/16/2024 20:00:00,22.83,22.83,0,456.7
07/16/2024 21:00:00,0,0,0,471.55
07/16/2024 22:00:00,0,0,0,464.39
07/16/2024 23:00:00,0,0,0,454.14
07/17/2024 00:00:00,0,0,0,444.42
07/17/2024 01:00:00,0,0,0,427.01
07/17/2024 02:00:00,0,0,0,431.61
07/17/2024 03:00:00,0,0,0,429.06
07/17/2024 04:00:00,0,0,0,427.01
07/17/2024 05:00:00,3.98,3.98,0,417.79
07/17/2024 06:00:00,69.95,69.95,0,323.58
07/17/2024 07:00:00,208.93,208.93,0,518.66
07/17/2024 08:00:00,381.33,381.33,0,369.66
07/17/2024 09:00:00,484.01,484.01,17.53,116.74
07/17/2024 10:00:00,662.18,662.18,13,95.74
07/17/2024 11:00:00,756.73,756.73,243.13,1.54
07/17/2024 12:00:00,822.95,822.95,69.95,4.61
07/17/2024 13:00:00,736.25,736.25,206.85,31.23
07/17/2024 14:00:00,705.67,705.67,57.54,101.37
07/17/2024 15:00:00,747.9,747.9,186.81,2.56
07/17/2024 16:00:00,599.47,599.47,176.58,13.32
07/17/2024 17:00:00,457.73,457.73,34.88,104.44
07/17/2024 18:00:00,222.68,222.68,0,248.32
07/17/2024 19:00:00,95.94,95.94,0,347.14
07/17/2024 20:00:00,7.6,7.6,0,476.16
07/17/2024 21:00:00,0,0,0,369.15
07/17/2024 22:00:00,0,0,0,394.24
07/17/2024 23:00:00,0,0,0,393.73
07/18/2024 00:00:00,0,0,0,390.66
07/18/2024 01:00:00,0,0,0,388.6
07/18/2024 02:00:00,0,0,0,349.19
07/18/2024 03:00:00,0,0,0,328.19
07/18/2024 04:00:00,0,0,0,328.19
07/18/2024 05:00:00,4.35,4.35,0,322.56
07/18/2024 06:00:00,74.69,74.69,0,527.87
07/18/2024 07:00:00,201.97,201.97,0,690.18
07/18/2024 08:00:00,374.34,374.34,0,584.19
07/18/2024 09:00:00,541.85,541.85,0,492.03
07/18/2024 10:00:00,681.91,681.91,39.17,176.13
07/18/2024 11:00:00,774.63,774.63,21.37,215.04
07/18/2024 12:00:00,822.17,822.17,71.62,192
07/18/2024 13:00:00,839.75,839.75,71.3,82.43
07/18/2024 14:00:00,799.63,799.63,15.23,112.13
07/18/2024 15:00:00,680.28,680.28,20.61,175.11
07/18/2024 16:00:00,608.04,608.04,0,308.73
07/18/2024 17:00:00,444.28,444.28,0,432.64
07/18/2024 18:00:00,280.09,280.09,0,439.3
07/18/2024 19:00:00,119.25,119.25,0,648.7
07/18/2024 20:00:00,19.65,19.65,0,671.75
07/18/2024 21:00:00,0.02,0.02,0,590.84
07/18/2024 22:00:00,0,0,0,464.39
07/18/2024 23:00:00,0,0,0,443.9
07/19/2024 00:00:00,0,0,0,427.52
07/19/2024 01:00:00,0,0,0,420.35
07/19/2024 02:00:00,0,0,0,419.33
07/19/2024 03:00:00,0,0,0,416.77
07/19/2024 04:00:00,0,0,0,418.3
07/19/2024 05:00:00,4.44,4.44,0,414.72
07/19/2024 06:00:00,77.34,77.34,0,451.59
07/19/2024 07:00:00,214.12,214.12,0,771.58
07/19/2024 08:00:00,367.98,367.98,0,630.79
07/19/2024 09:00:00,516.51,516.51,0,316.92
07/19/2024 10:00:00,655.68,655.68,0,248.84
07/19/2024 11:00:00,748.43,748.43,42.56,94.2
07/19/2024 12:00:00,689.58,689.58,159.48,50.18
07/19/2024 13:00:00,585.23,585.23,107.14,176.64
07/19/2024 14:00:00,483.28,483.28,3.78,376.83
07/19/2024 15:00:00,580.04,580.04,28.41,221.19
07/19/2024 16:00:00,503.28,503.28,2.37,287.23
07/19/2024 17:00:00,178.16,178.16,0,544.25
07/19/2024 18:00:00,42.13,42.13,0,708.1
07/19/2024 19:00:00,20.65,20.65,0,438.27
07/19/2024 20:00:00,1.18,1.18,0,
07/19/2024 21:00:00,0,0,0,
07/19/2024 22:00:00,0,0,0,520.7
07/19/2024 23:00:00,0,0,0,488.96
07/20/2024 00:00:00,0,0,0,468.99
07/20/2024 01:00:00,0,0,0,457.22
07/20/2024 02:00:00,0,0,0,444.42
07/20/2024 03:00:00,0,0,0,437.24
07/20/2024 04:00:00,0,0,0,429.57
07/20/2024 05:00:00,5.48,5.48,0,419.33
07/20/2024 06:00:00,29.84,29.84,0,456.19
07/20/2024 07:00:00,64.07,64.07,0,434.69
07/20/2024 08:00:00,84.81,84.81,0,542.21
07/20/2024 09:00:00,139.66,139.66,0,487.42
07/20/2024 10:00:00,337.24,337.24,0,339.97
07/20/2024 11:00:00,291.64,291.64,0,392.7
07/20/2024 12:00:00,232.13,232.13,0,393.73
07/20/2024 13:00:00,402.13,402.13,9.98,199.68
07/20/2024 14:00:00,610.05,610.05,132.16,0
07/20/2024 15:00:00,760.35,760.35,280.07,0
07/20/2024 16:00:00,653.8,653.8,186.56,4.1
07/20/2024 17:00:00,500.9,500.9,75.45,25.6
07/20/2024 18:00:00,134.1,134.1,0,287.23
07/20/2024 19:00:00,76.89,76.89,0,339.46
07/20/2024 20:00:00,20.06,20.06,0,376.83
07/20/2024 21:00:00,0.01,0.01,0,394.75
07/20/2024 22:00:00,0,0,0,393.73
07/20/2024 23:00:00,0,0,0,394.24
07/21/2024 00:00:00,0,0,0,330.24
07/21/2024 01:00:00,0,0,0,331.26
07/21/2024 02:00:00,0,0,0,331.27
07/21/2024 03:00:00,0,0,0,331.77
07/21/2024 04:00:00,0,0,0,330.24
07/21/2024 05:00:00,3.98,3.98,0,324.61
07/21/2024 06:00:00,69.83,69.83,0,259.07
07/21/2024 07:00:00,142.05,142.05,0,192
07/21/2024 08:00:00,237.87,237.87,0.07,100.87
07/21/2024 09:00:00,520.35,520.35,179.97,4.09
07/21/2024 10:00:00,646.61,646.61,286.27,0
07/21/2024 11:00:00,698.28,698.28,332.29,0
07/21/2024 12:00:00,770.61,770.61,397.76,1.03
07/21/2024 13:00:00,436.38,436.38,84.54,1.02
07/21/2024 14:00:00,646.73,646.73,289.86,10.24
07/21/2024 15:00:00,719,719,349.24,3.07
07/21/2024 16:00:00,602.76,602.76,248.2,6.15
07/21/2024 17:00:00,450.94,450.94,104.44,0
07/21/2024 18:00:00,268.79,268.79,2.18,67.58
07/21/2024 19:00:00,62.69,62.69,0,259.58
07/21/2024 20:00:00,5.13,5.13,0,315.91
07/21/2024 21:00:00,0,0,0,323.58
07/21/2024 22:00:00,0,0,0,324.61
07/21/2024 23:00:00,0,0,0,325.63
07/22/2024 00:00:00,0,0,0,322.56
07/22/2024 01:00:00,0,0,0,322.56
07/22/2024 02:00:00,0,0,0,318.47
07/22/2024 03:00:00,0,0,0,315.9
07/22/2024 04:00:00,0,0,0,317.44
07/22/2024 05:00:00,4.39,4.39,0,310.78
07/22/2024 06:00:00,55.12,55.12,0,388.61
07/22/2024 07:00:00,123.76,123.76,0,425.99
07/22/2024 08:00:00,302.4,302.4,0,318.97
07/22/2024 09:00:00,490.86,490.86,18.43,151.04
07/22/2024 10:00:00,518.25,518.25,11.39,108.03
07/22/2024 11:00:00,500.31,500.31,45.12,150.53
07/22/2024 12:00:00,795.98,795.98,179.27,35.33
07/22/2024 13:00:00,855.34,855.34,62.27,20.48
07/22/2024 14:00:00,813.96,813.96,178.3,12.8
07/22/2024 15:00:00,615.99,615.99,91.59,203.78
07/22/2024 16:00:00,186.49,186.49,0.06,574.46
07/22/2024 17:00:00,338.06,338.06,20.35,192
07/22/2024 18:00:00,62.24,62.24,0,427.01
07/22/2024 19:00:00,12.66,12.66,0,596.48
07/22/2024 20:00:00,5.81,5.81,0,496.13
07/22/2024 21:00:00,0,0,0,695.29
07/22/2024 22:00:00,0,0,0,425.99
07/22/2024 23:00:00,0,0,0,410.62
07/23/2024 00:00:00,0,0,0,408.58
07/23/2024 01:00:00,0,0,0,408.57
07/23/2024 02:00:00,0,0,0,409.09
07/23/2024 03:00:00,0,0,0,410.11
07/23/2024 04:00:00,0,0,0,407.55
07/23/2024 05:00:00,2.8,2.8,0,374.79
07/23/2024 06:00:00,61.17,61.17,0,520.19
07/23/2024 07:00:00,199.1,199.1,0,548.86
07/23/2024 08:00:00,364.83,364.83,0,431.62
07/23/2024 09:00:00,521.69,521.69,0.64,324.61
07/23/2024 10:00:00,572.12,572.12,16.13,301.57
07/23/2024 11:00:00,470.21,470.21,0,421.37
07/23/2024 12:00:00,721.94,721.94,11.84,186.88
07/23/2024 13:00:00,675.89,675.89,33.73,246.27
07/23/2024 14:00:00,661.4,661.4,4.42,255.49
07/23/2024 15:00:00,250.55,250.55,0,338.43
07/23/2024 16:00:00,264.37,264.37,0,614.92
07/23/2024 17:00:00,361.34,361.34,0,420.86
07/23/2024 18:00:00,221.4,221.4,0,569.86
07/23/2024 19:00:00,118.21,118.21,0,695.8
07/23/2024 20:00:00,12.51,12.51,0,836.61
07/23/2024 21:00:00,0,0,0,730.11
07/23/2024 22:00:00,0,0,0,494.6
07/23/2024 23:00:00,0,0,0,480.76
07/24/2024 00:00:00,0,0,0,479.75
07/24/2024 01:00:00,0,0,0,462.33
07/24/2024 02:00:00,0,0,0,460.8
07/24/2024 03:00:00,0,0,0,452.1
07/24/2024 04:00:00,0,0,0,451.58
07/24/2024 05:00:00,2.35,2.35,0,451.59
07/24/2024 06:00:00,63.19,63.19,0,398.85
07/24/2024 07:00:00,183.2,183.2,0,309.76
07/24/2024 08:00:00,348.17,348.17,0.25,177.66
07/24/2024 09:00:00,568.4,568.4,86.59,2.05
07/24/2024 10:00:00,579.98,579.98,121.6,26.62
07/24/2024 11:00:00,697.69,697.69,197.32,8.71
07/24/2024 12:00:00,749.16,749.16,270.4,9.72
07/24/2024 13:00:00,711.37,711.37,229.82,13.83
07/24/2024 14:00:00,698.03,698.03,154.5,42.49
07/24/2024 15:00:00,672.37,672.37,41.53,129.03
07/24/2024 16:00:00,622.41,622.41,14.98,225.28
07/24/2024 17:00:00,450.59,450.59,0,214.53
07/24/2024 18:00:00,277.11,277.11,0,278.52
07/24/2024 19:00:00,101.78,101.78,0,665.6
07/24/2024 20:00:00,13.15,13.15,0,831.49
07/24/2024 21:00:00,0,0,0,745.99
07/24/2024 22:00:00,0,0,0,462.84
07/24/2024 23:00:00,0,0,0,458.24
07/25/2024 00:00:00,0,0,0,451.08
07/25/2024 01:00:00,0,0,0,425.98
07/25/2024 02:00:00,0,0,0,421.89
07/25/2024 03:00:00,0,0,0,418.81
07/25/2024 04:00:00,0,0,0,418.31
07/25/2024 05:00:00,1.2,1.2,0,419.84
07/25/2024 06:00:00,62.62,62.62,0,591.36
07/25/2024 07:00:00,171.23,171.23,0,768.51
07/25/2024 08:00:00,195.14,195.14,0,942.59
07/25/2024 09:00:00,375.84,375.84,0,374.27
07/25/2024 10:00:00,656.85,656.85,39.93,334.85
07/25/2024 11:00:00,691.91,691.91,23.43,260.61
07/25/2024 12:00:00,787.56,787.56,0.45,415.23
07/25/2024 13:00:00,810.96,810.96,91.77,121.35
07/25/2024 14:00:00,809.56,809.56,10.18,171.52
07/25/2024 15:00:00,742.15,742.15,3.77,146.94
07/25/2024 16:00:00,617.98,617.98,0,283.65
07/25/2024 17:00:00,429.82,429.82,0,340.48
07/25/2024 18:00:00,302.35,302.35,0,577.53
07/25/2024 19:00:00,102.34,102.34,0,771.08
07/25/2024 20:00:00,7.85,7.85,0,893.44
07/25/2024 21:00:00,0,0,0,761.34
07/25/2024 22:00:00,0,0,0,502.27
07/25/2024 23:00:00,0,0,0,499.2
07/26/2024 00:00:00,0,0,0,494.59
07/26/2024 01:00:00,0,0,0,482.31
07/26/2024 02:00:00,0,0,0,466.43
07/26/2024 03:00:00,0,0,0,461.82
07/26/2024 04:00:00,0,0,0,462.34
07/26/2024 05:00:00,2.04,2.04,0,460.29
07/26/2024 06:00:00,58.74,58.74,0,558.08
07/26/2024 07:00:00,210.58,210.58,0,958.46
07/26/2024 08:00:00,380.45,380.45,0,743.43
07/26/2024 09:00:00,574.44,574.44,0.07,449.02
07/26/2024 10:00:00,682.5,682.5,15.49,165.38
07/26/2024 11:00:00,783.58,783.58,23.74,188.92
07/26/2024 12:00:00,843.28,843.28,52.03,140.8
07/26/2024 13:00:00,793.38,793.38,68.87,97.8
07/26/2024 14:00:00,820.04,820.04,69.69,119.29
07/26/2024 15:00:00,453.57,453.57,39.55,370.69
07/26/2024 16:00:00,621.47,621.47,42.12,111.62
07/26/2024 17:00:00,466.1,466.1,0,125.95
07/26/2024 18:00:00,277.25,277.25,0,437.25
07/26/2024 19:00:00,118.43,118.43,0,686.08
07/26/2024 20:00:00,15.25,15.25,0,823.29
07/26/2024 21:00:00,0,0,0,710.15
07/26/2024 22:00:00,0,0,0,497.66
07/26/2024 23:00:00,0,0,0,496.64
07/27/2024 00:00:00,0,0,0,496.64
07/27/2024 01:00:00,0,0,0,495.62
07/27/2024 02:00:00,0,0,0,474.62
07/27/2024 03:00:00,0,0,0,464.9
07/27/2024 04:00:00,0,0,0,462.84
07/27/2024 05:00:00,2.41,2.41,0,456.2
07/27/2024 06:00:00,57.04,57.04,0,528.38
07/27/2024 07:00:00,187.57,187.57,0,623.1
07/27/2024 08:00:00,340.83,340.83,0,422.4
07/27/2024 09:00:00,362.66,362.66,0,513.03
07/27/2024 10:00:00,375.71,375.71,0,409.09
07/27/2024 11:00:00,748.77,748.77,62.97,94.2
07/27/2024 12:00:00,811.04,811.04,112.58,25.09
07/27/2024 13:00:00,833.07,833.07,198.65,2.05
07/27/2024 14:00:00,696.04,696.04,217.16,39.94
07/27/2024 15:00:00,719.97,719.97,216.57,0
07/27/2024 16:00:00,592.93,592.93,99.33,0
07/27/2024 17:00:00,436.4,436.4,3.65,49.66
07/27/2024 18:00:00,267.37,267.37,0,199.17
07/27/2024 19:00:00,84.85,84.85,0,366.08
07/27/2024 20:00:00,11.82,11.82,0,171.52
07/27/2024 21:00:00,0,0,0,433.66
07/27/2024 22:00:00,0,0,0,418.82
07/27/2024 23:00:00,0,0,0,416.77
07/28/2024 00:00:00,0,0,0,415.23
07/28/2024 01:00:00,0,0,0,413.69
07/28/2024 02:00:00,0,0,0,413.7
07/28/2024 03:00:00,0,0,0,412.16
07/28/2024 04:00:00,0,0,0,412.16
07/28/2024 05:00:00,1.61,1.61,0,410.11
07/28/2024 06:00:00,48.5,48.5,0,359.94
07/28/2024 07:00:00,179.31,179.31,0,201.21
07/28/2024 08:00:00,342.24,342.24,9.73,36.36
07/28/2024 09:00:00,510.24,510.24,137.6,0
07/28/2024 10:00:00,651.29,651.29,270.59,0
07/28/2024 11:00:00,748.7,748.7,359.55,0
07/28/2024 12:00:00,802.06,802.06,410.24,0
07/28/2024 13:00:00,818.66,818.66,432.96,0
07/28/2024 14:00:00,783.52,783.52,403.26,0
07/28/2024 15:00:00,711.56,711.56,336.45,0
07/28/2024 16:00:00,598.46,598.46,229.31,0
07/28/2024 17:00:00,468.64,468.64,107.78,0
07/28/2024 18:00:00,231.49,231.49,8.13,122.88
07/28/2024 19:00:00,15.63,15.63,0,301.56
07/28/2024 20:00:00,0,0,0,
07/28/2024 21:00:00,0,0,0,
07/28/2024 22:00:00,0,0,0,203.27
07/28/2024 23:00:00,0,0,0,333.31
07/29/2024 00:00:00,0,0,0,326.14
07/29/2024 01:00:00,0,0,0,324.61
07/29/2024 02:00:00,0,0,0,326.66
07/29/2024 03:00:00,0,0,0,326.14
07/29/2024 04:00:00,0,0,0,353.79
07/29/2024 05:00:00,1.97,1.97,0,367.11
07/29/2024 06:00:00,60.9,60.9,0,379.39
07/29/2024 07:00:00,199.39,199.39,0,370.18
07/29/2024 08:00:00,372.85,372.85,0,504.32
07/29/2024 09:00:00,548.34,548.34,0,397.31
07/29/2024 10:00:00,698.39,698.39,0,280.57
07/29/2024 11:00:00,789.48,789.48,65.66,32.26
07/29/2024 12:00:00,842.48,842.48,141.7,1.02
07/29/2024 13:00:00,861.64,861.64,129.6,30.21
07/29/2024 14:00:00,822.2,822.2,2.49,205.83
07/29/2024 15:00:00,740,740,1.6,133.63
07/29/2024 16:00:00,616.57,616.57,1.48,273.41
07/29/2024 17:00:00,455.56,455.56,0,449.02
07/29/2024 18:00:00,280.99,280.99,0,565.76
07/29/2024 19:00:00,117.81,117.81,0,719.36
07/29/2024 20:00:00,15.01,15.01,0,832.51
07/29/2024 21:00:00,0,0,0,803.33
07/29/2024 22:00:00,0,0,0,477.7
07/29/2024 23:00:00,0,0,0,474.62
